Cluster,Gene,Score,Adjusted p-value
0,HHLA3,-2.4631279,0.02911131145046105
0,BCDIN3D,-2.465491,0.028923375869253583
0,UNG,-2.4661934,0.02887011819171289
0,PIGA,-2.4674761,0.02877025000783313
0,USP42,-2.4697044,0.02859504195411482
0,ZNHIT2,-2.4697585,0.028594079770093025
0,TOGARAM1,-2.4698393,0.028590959375947567
0,FARS2,-2.4698665,0.028590959375947567
0,SOD1,-2.469988,0.0285857993617417
0,CAMK1D,-2.470123,0.028578364807670734
0,TRMT11,-2.4740798,0.028267115452557837
0,ANKZF1,-2.4743228,0.02825120540850912
0,KIF26B,-2.4744174,0.02824704739337681
0,STK32B,-2.4751196,0.02819487856027781
0,MLYCD,-2.476173,0.028115131579762254
0,CDK5RAP1,-2.4764295,0.028098232682766462
0,ZBTB37,-2.4764295,0.028098232682766462
0,FKBP1B,-2.4783065,0.02795739869305489
0,ZNF674,-2.4808047,0.02776549249471255
0,COX6A1,-2.481129,0.027743519311157764
0,MICALL1,-2.4829924,0.027602046116504964
0,ZNF14,-2.4829924,0.027602046116504964
0,TTI2,-2.4829924,0.027602046116504964
0,RARB,-2.4848695,0.02746662443273713
0,SHOX2,-2.4849775,0.027461519787648242
0,ANKRD49,-2.4851801,0.027449126100878633
0,ZNF529,-2.4878268,0.027248902902804597
0,TAZ,-2.4886642,0.027188022160298732
0,PRDM8,-2.4892719,0.02714478483045071
0,TMEM62,-2.489461,0.027133544859396463
0,RTN2,-2.491527,0.026979416301104155
0,MFSD6,-2.491743,0.026966184667482893
0,SLC38A9,-2.493566,0.02683125842041354
0,OTUD1,-2.4935932,0.02683125842041354
0,DYNLL2,-2.493971,0.02680696577666898
0,CHST2,-2.498306,0.02648447524439002
0,CRYZL1,-2.5000076,0.02636071565988598
0,WDHD1,-2.5000885,0.0263577914690492
0,YOD1,-2.5022628,0.02619955179184889
0,ANAPC10,-2.5033026,0.026125774271081075
0,COX8A,-2.5046394,0.02603030916150544
0,ZFP82,-2.5046394,0.02603030916150544
0,MED31,-2.504869,0.026019552352141623
0,EPSTI1,-2.506611,0.025894736649670694
0,PARP14,-2.506665,0.02589383229311355
0,LYSMD4,-2.5070567,0.025868210194615517
0,MME,-2.5070567,0.025868210194615517
0,BOC,-2.5092173,0.02571657294778669
0,CEP85,-2.511432,0.025558790345857892
0,IMPA2,-2.5132957,0.025427159998745993
0,HHIP,-2.5136197,0.025406804551627922
0,PDCD7,-2.5136197,0.025406804551627922
0,JADE3,-2.514484,0.025350598542305657
0,GHDC,-2.5158074,0.025258594128642155
0,SPATA2,-2.5175087,0.0251398869814502
0,ZBTB39,-2.5201826,0.024952657788076524
0,ZNF667,-2.5206823,0.024920199342635462
0,CENPC,-2.5219111,0.02483624578077248
0,SATB1,-2.5223703,0.02480677705974049
0,TMEM116,-2.5241122,0.024687098373901175
0,ZNRF3,-2.5245578,0.024658731972249052
0,PCDH1,-2.5245578,0.024658731972249052
0,PHKA1,-2.5296624,0.02430865254057752
0,ALDOC,-2.5303512,0.024263850614444187
0,CNNM2,-2.5305808,0.02425084293135343
0,TOP3A,-2.531121,0.02421638841905515
0,TMEM256,-2.5316072,0.024185701843420487
0,COQ10A,-2.5323904,0.024134590396320148
0,SCP2,-2.5339026,0.024033515255320718
0,PAXX,-2.5341458,0.02401968915278349
0,PRDM1,-2.534875,0.023972582176855804
0,PPP1R3D,-2.534902,0.023972582176855804
0,SLC2A13,-2.5354962,0.02393576791290206
0,ARL10,-2.5354962,0.02393576791290206
0,BRIP1,-2.5370357,0.023836405669492723
0,ZNF213,-2.53713,0.023832789537269607
0,MXD1,-2.5371842,0.023831932000652957
0,HENMT1,-2.5374272,0.02381820719479296
0,PTER,-2.5398715,0.023655202086158615
0,PDIK1L,-2.5411139,0.023574099658343596
0,CACNB1,-2.5420592,0.023513221271686428
0,LHPP,-2.5421538,0.023509645955000654
0,FBXO31,-2.5436256,0.02341359222412722
0,PHB,-2.5447736,0.023339537138732176
0,PRPS2,-2.5453002,0.023307121921637607
0,RFXAP,-2.5454488,0.023299967676971615
0,FBLN7,-2.5457728,0.023281105516754438
0,CGAS,-2.5464344,0.023239768153060694
0,SLC39A8,-2.5474203,0.0231769581648304
0,TMEM203,-2.54792,0.023146532798849664
0,RFC4,-2.5483925,0.02311793236824058
0,SCAND1,-2.5494864,0.02304827010440782
0,PGBD4,-2.5529976,0.022819931543553277
0,AKNA,-2.5542939,0.02273783073212367
0,TTC26,-2.554645,0.02271760415490382
0,TOP2A,-2.555077,0.022692110474194487
0,TAF5,-2.5567787,0.022584101116384894
0,HACD1,-2.5573728,0.022548231409590586
0,RWDD2A,-2.5573728,0.022548231409590586
0,NLRC5,-2.5573728,0.022548231409590586
0,RRAGB,-2.5588717,0.0224592360194494
0,PCDHGB6,-2.5595605,0.02241744289966772
0,ZNF559,-2.5595605,0.02241744289966772
0,LIAS,-2.5605867,0.022356642720346532
0,BORA,-2.5609648,0.022334976930548617
0,UQCRB,-2.5611405,0.022326344132176996
0,WDR76,-2.5615456,0.022302969872288938
0,RCAN2,-2.5620992,0.02227008988798704
0,HOXB6,-2.5627203,0.022232928753649118
0,GRIA3,-2.56322,0.022203593872159904
0,DHRS11,-2.5636387,0.022179469448142055
0,ARL2,-2.5640574,0.022155368000669733
0,TOX,-2.5653403,0.022076234173076716
0,S100A8,-2.5664744,0.02200677422585736
0,ELP4,-2.571471,0.021694328421463963
0,STAT4,-2.5718627,0.02167238100941158
0,ATP11A,-2.5726864,0.02162344213514134
0,RBP4,-2.5748742,0.02148971419402966
0,KALRN,-2.5806673,0.021134975568516234
0,IPMK,-2.5827065,0.02101297853154347
0,SARM1,-2.5842729,0.02092026039628728
0,FBXL2,-2.5842998,0.02092026039628728
0,MFN2,-2.5850832,0.02087612731076302
0,KBTBD8,-2.5851235,0.02087612731076302
0,DDR2,-2.588243,0.020690497419754553
0,ZFP28,-2.588432,0.020681604628170605
0,SOBP,-2.5886483,0.02067109413550809
0,ARHGDIA,-2.5888238,0.020663019077107127
0,UMPS,-2.5901878,0.02058377660028481
0,TRADD,-2.5901878,0.02058377660028481
0,TYRO3,-2.5907278,0.020556393775640225
0,RBL1,-2.5909169,0.020547551539727097
0,COX11,-2.5916462,0.02050649630053115
0,ARL4C,-2.5921998,0.02047596030174021
0,ZBTB34,-2.5923753,0.02046795182916795
0,H6PD,-2.5924563,0.02046556963279249
0,SYNGAP1,-2.5926995,0.020453549434748003
0,ZNF444,-2.5943198,0.020359813794755228
0,C4orf33,-2.5951571,0.020312703393380926
0,MOXD1,-2.5958054,0.020276842810561045
0,PRXL2B,-2.5958323,0.020276842810561045
0,HDX,-2.5958323,0.020276842810561045
0,VTI1B,-2.5965211,0.02024188720620988
0,TMEM80,-2.5967507,0.02023077739744152
0,ZNF780A,-2.5967507,0.02023077739744152
0,SLC29A3,-2.5967507,0.02023077739744152
0,LTO1,-2.5967507,0.02023077739744152
0,ATP5PF,-2.59775,0.020181630029808297
0,TDG,-2.5979526,0.02017213605770871
0,GFOD1,-2.6022737,0.019922079439181742
0,H3F3B,-2.602301,0.019922079439181742
0,SARS2,-2.6033137,0.019866495145563417
0,SPICE1,-2.6033137,0.019866495145563417
0,RNF135,-2.604394,0.019808705595556458
0,ARHGEF9,-2.604475,0.019806387831336585
0,RPP14,-2.6053662,0.01975729363442974
0,MPV17L2,-2.6087153,0.019567330990872933
0,ADAT2,-2.6088502,0.019561948080410806
0,BIN3,-2.6098766,0.019505689975305406
