Cluster,Gene,Score,Adjusted p-value
0,SDAD1,4.144232,0.0001263109498969936
0,COPS2,4.143859,0.0001264904774343748
0,SMU1,4.1414165,0.0001278191658573351
0,AKAP8,4.1385317,0.00012940991309946562
0,ZBTB22,4.137998,0.0001296845536770934
0,JPT2,4.137736,0.00012980615061245737
0,TCAF1,4.1368985,0.0001302537661096466
0,TAF11,4.135459,0.0001310463445447524
0,PPP3CC,4.1350403,0.0001312585230648846
0,LY6E,4.1344833,0.00013155005444476692
0,YES1,4.1339316,0.00013183955939038188
0,ZNF841,4.133619,0.0001319921490422085
0,ZNF148,4.1288157,0.00013472405699804744
0,LARS2,4.1222005,0.00013862466903361598
0,CHM,4.1220717,0.00013867380363884673
0,PIH1D1,4.1214094,0.00013904474566099303
0,CDYL2,4.1204476,0.00013959770495217531
0,UBAP2,4.114085,0.00014347441609371695
0,TRIM39,4.1139703,0.00014351656509483147
0,NME1,4.1113205,0.000145144197595004
0,HSPA14-1,4.1110444,0.00014528810190732544
0,MMUT,4.1090846,0.00014647229781915562
0,KLHL28,4.1090755,0.00014647229781915562
0,C3AR1,4.108174,0.00014698504320412076
0,EEF1B2,4.1054597,0.00014869129324731456
0,FAM76A,4.104066,0.00014955995758554933
0,HDDC3,4.1005373,0.00015182787531774688
0,CCNY,4.0983615,0.00015319937331559298
0,FBXO22,4.096866,0.0001541603012219116
0,LMF2,4.0961576,0.00015460100981157295
0,GLUD1,4.096001,0.00015466378690830198
0,TCEAL9,4.095969,0.00015466378690830198
0,MTREX,4.092993,0.00015663138742303472
0,MFSD12,4.0929418,0.00015663362131413706
0,RFC1,4.092408,0.00015696260639073227
0,COQ5,4.0911894,0.0001577579439445666
0,MIEN1,4.090444,0.00015823348427934433
0,GPATCH4,4.0890503,0.00015915479956632846
0,CDYL,4.085724,0.00016141932735297106
0,RBM39,4.084638,0.0001621428326856806
0,FNBP4,4.0831294,0.0001631664363054676
0,BCL7B,4.0820665,0.00016388112052802834
0,PRDX2,4.080843,0.00016470864023227153
0,SELPLG,4.0808015,0.00016470864023227153
0,ANKRD27,4.0806403,0.0001647892316036104
0,CMTM7,4.0797253,0.00016540585704617007
0,DDX19B,4.0791545,0.00016577847309121477
0,ABRAXAS2,4.0790443,0.00016582347133770167
0,PAM16,4.078216,0.00016638120608747405
0,PRDM2,4.0748672,0.0001687595053241837
0,STK25,4.0729947,0.00017005329685235472
0,PPIE,4.0718355,0.00017086733802822577
0,CPSF7,4.0708737,0.00017153932079540937
0,ZFAND2B,4.0707083,0.00017162645304858923
0,UTP23,4.07006,0.00017207005613622788
0,CAMSAP1,4.0684724,0.00017321092503214098
0,CEP164,4.0680723,0.0001734734052703377
0,CFP,4.066941,0.00017428227606236383
0,RNPS1,4.0664577,0.00017457286355183557
0,DDX58,4.0662,0.00017473040072778296
0,DMAC2L,4.0601916,0.00017925178958465076
0,MGAT2,4.058591,0.00018044829232924622
0,DGKQ,4.0578227,0.0001810060638041519
0,TENT4A,4.0541606,0.00018382738065181547
0,ATF2,4.0540915,0.0001838443778290724
0,PRPF38A,4.0523667,0.0001851681539817713
0,RC3H2,4.0500803,0.00018694881278269443
0,OSBPL9,4.0495925,0.00018730082966576868
0,TMEM14B,4.0492473,0.0001875391698335515
0,CTDSPL2,4.049183,0.00018755280159181713
0,COA3,4.047794,0.0001886310385521739
0,RAE1,4.0472603,0.0001890231865102029
0,IDNK,4.047016,0.00018918182174854336
0,CCDC82,4.04467,0.00019104766422109042
0,GPAT4,4.039858,0.00019497050474935932
0,FBXO10,4.039628,0.00019512233784435941
0,UBQLN1,4.0348206,0.00019912035077294412
0,EIF1AD,4.03454,0.0001993181604168824
0,U2AF2,4.034379,0.0001994145639732703
0,ACBD3,4.033491,0.0002001294405236421
0,RBM27,4.0327735,0.00020070126302870888
0,FOXK2,4.0322304,0.000201124924477676
0,ZNF264,4.0317016,0.00020153759404633397
0,HSPA5,4.0309196,0.00020216861453435983
0,ZC3H3,4.0304594,0.00020252383954511585
0,CES2,4.0294566,0.00020334869606557433
0,CTDP1,4.029328,0.00020341909109982146
0,ADCY9,4.0284677,0.00020412355403575053
0,MAP3K4,4.0266366,0.00020567736665914798
0,TRAF6,4.0241337,0.00020783463243754477
0,DBF4,4.0203476,0.00021116082714995796
0,MKKS,4.0188527,0.0002124622295083781
0,ELP5,4.015352,0.00021559748824783923
0,MRTO4,4.0150576,0.00021582331155096303
0,SMYD2,4.013972,0.0002167753005959986
0,XPNPEP1,4.013438,0.00021722243083145755
0,DESI2,4.0113726,0.0002190438333670355
0,SP140L,4.010434,0.0002198720877530413
0,SLC66A1,4.008433,0.0002216986107904109
0,CBFB,4.0080233,0.00022203853461514754
0,CLDN12,4.006119,0.0002237905416312944
0,CTTNBP2NL,4.006022,0.00022383701457047477
0,EI24,4.005415,0.00022433136048268575
0,UVSSA,4.005406,0.00022433136048268575
0,CASP6,4.005024,0.0002246488675137062
0,KLHDC8B,4.0012884,0.0002281797477112465
0,ZBTB2,3.9991999,0.00023015632198301026
0,SF3B6,3.9951146,0.00023406717217762464
0,RCHY1,3.9926903,0.00023642660253151476
0,SHROOM3,3.9922993,0.0002367693792126438
0,HSBP1L1,3.9882324,0.00024081586179969133
0,USP11,3.986521,0.00024246129817969564
0,NUP62,3.9853618,0.00024359930614090768
0,GGH,3.9818103,0.0002472193004778069
0,THOC2,3.9808397,0.0002481813437229052
0,ZNF562,3.9776056,0.00025152970428287595
0,YKT6,3.9749236,0.0002543301323474706
0,AIFM1,3.9746935,0.0002545250312434221
0,PDE12,3.974606,0.00025456750407302397
0,USP7,3.9743438,0.00025479705656961484
0,SPRED2,3.973594,0.0002555497477125735
0,SH3BP5L,3.9726877,0.00025647295233841813
0,NME4,3.972568,0.00025655044071778006
0,SELENOO,3.9721358,0.0002569652928818751
0,TRIM16,3.9717677,0.00025731118950389037
0,ALG1,3.970024,0.00025911271508009153
0,TEFM,3.9700103,0.00025911271508009153
0,AGK,3.9691179,0.0002600329896360254
0,NAT1,3.967402,0.0002618593520494266
0,ADRB3,3.9643288,0.00026514935745067665
0,CBX6,3.9602437,0.000269618773468659
0,PPP6R3,3.9594662,0.00027044391946967324
0,TMEM218,3.9572995,0.00027285351175724946
0,RLF,3.9565587,0.00027364584010422104
0,TCP11L1,3.9555376,0.00027476270638031205
0,NHLRC2,3.9553995,0.00027486650558913904
0,GPATCH3,3.9519215,0.0002788373443401854
0,MAST2,3.9516408,0.0002791088888486842
0,CDK5RAP1,3.9507716,0.00028006903251840727
0,ABCF2,3.948554,0.00028261911715730226
