C0_names,C0_logfold,C0_pvals_adj,C0_z_score,C1_names,C1_logfold,C1_pvals_adj,C1_z_score,C2_names,C2_logfold,C2_pvals_adj,C2_z_score,C3_names,C3_logfold,C3_pvals_adj,C3_z_score,C4_names,C4_logfold,C4_pvals_adj,C4_z_score,C5_names,C5_logfold,C5_pvals_adj,C5_z_score,C6_names,C6_logfold,C6_pvals_adj,C6_z_score,C7_names,C7_logfold,C7_pvals_adj,C7_z_score,C8_names,C8_logfold,C8_pvals_adj,C8_z_score,C9_names,C9_logfold,C9_pvals_adj,C9_z_score,C10_names,C10_logfold,C10_pvals_adj,C10_z_score,C11_names,C11_logfold,C11_pvals_adj,C11_z_score,C12_names,C12_logfold,C12_pvals_adj,C12_z_score,C13_names,C13_logfold,C13_pvals_adj,C13_z_score,C14_names,C14_logfold,C14_pvals_adj,C14_z_score,C15_names,C15_logfold,C15_pvals_adj,C15_z_score,C16_names,C16_logfold,C16_pvals_adj,C16_z_score,C17_names,C17_logfold,C17_pvals_adj,C17_z_score,C18_names,C18_logfold,C18_pvals_adj,C18_z_score,C19_names,C19_logfold,C19_pvals_adj,C19_z_score,C20_names,C20_logfold,C20_pvals_adj,C20_z_score,C21_names,C21_logfold,C21_pvals_adj,C21_z_score,C22_names,C22_logfold,C22_pvals_adj,C22_z_score,C23_names,C23_logfold,C23_pvals_adj,C23_z_score
MTHFD1L,3.063743,0.0,52.352314,ARHGAP30,1.4226178,0.0,43.000675,NDE1,1.6497116,2.5549532437086344e-124,23.933992,NCAPD3,2.2476523,0.0,40.79572,ITPKB,2.3026087,9.509599032434945e-46,14.382729,SERINC2,2.0988247,0.0,37.995667,RALGDS,1.2670562,3.600177490946702e-181,28.873781,HK3,1.5474144,2.7130802151828543e-269,35.21114,PRDX6,1.9267501,3.338995637587352e-135,24.949192,GPR34,3.7153122,0.0,51.316845,STAU1,2.1948156,1.2944485011968916e-97,21.212168,ABCC4,2.3711197,1.5610296955809384e-55,15.942517,GDF15,2.788624,2.4412203922941804e-102,21.692213,TYMP,2.1587985,0.0,51.50722,ATP6AP1,0.9711451,1.444049356246562e-11,7.162218,HMOX1,2.274341,2.7186473174169792e-151,26.402191,FLNA,1.8043447,0.0,56.10409,GRINA,1.1424735,1.163396615717515e-53,15.762209,NRP2,2.291478,1.5234047408352595e-06,5.7390623,KCTD20,2.577519,2.8920672892655885e-25,10.870664,ECH1,1.5583773,4.144966757819189e-11,7.2963367,HMGA2,6.4181347,2.1675908882555498e-175,28.420557,EML4,1.2721512,5.2473068573663336e-21,9.716465,MT-ND3,2.2434003,0.0013369109046683341,3.9737267
FUT4,2.7747273,0.0,52.183624,MGAM,2.9954767,0.0,42.9724,ATP8B4,1.7262921,3.7519290160135838e-124,23.917528,MNDA,1.6274282,0.0,40.689583,CD47,1.2548776,2.522873466860351e-44,14.150767,PIK3CD,1.5173542,0.0,37.754353,ACP5,1.5137131,4.1449634765443146e-181,28.86837,BUB1,2.4981453,5.040083944217766e-269,35.19325,FAM102A,2.5264456,1.1995538324445177e-134,24.897623,GALC,2.7806802,0.0,51.19969,PRDX6,2.1417787,1.5887266339244868e-97,21.202076,ACTB,0.6090658,3.044685152486701e-55,15.899554,TMEM33,1.2891403,2.1231662841417819e-100,21.484787,SLC47A1,2.6363955,0.0,51.443798,MCEMP1,1.1870778,2.2595083056317002e-11,7.096633,ATP2C1,1.4764249,4.170705539459053e-146,25.946207,WARS,2.2022176,0.0,55.993477,CLIC4,1.5171272,3.643815900300155e-53,15.688474,UBL3,2.0106149,1.697794104625745e-06,5.71918,TAL1,5.9870963,2.8920672892655885e-25,10.870148,THOC7,1.8887615,5.1774000834236316e-11,7.265294,MMP10,6.4117093,4.747055865716691e-175,28.392622,GPCPD1,1.3897262,6.348495601169669e-21,9.696237,JAK3,2.8710606,0.0014228955111543113,3.9566262
PDE4D,1.6978383,0.0,51.946674,MYL6,1.3205336,0.0,42.728527,TUBA4A,2.2498739,2.5192202358614052e-123,23.837063,ATP8B4,1.755918,0.0,40.581997,PNRC1,0.5027524,7.210317800425848e-44,14.075777,NCF2,1.3084177,1.5302559083807828e-304,37.44112,MAP3K8,0.8747119,5.3811449093860035e-173,28.212257,SEPTIN5,1.907976,6.643556287895751e-266,34.988068,ZWINT,2.5096798,8.309254766639727e-134,24.819221,GMPR,3.9997847,0.0,51.175625,NCS1,3.3593009,3.601146907285927e-97,21.163078,RNF125,3.2147014,7.348464807453734e-55,15.843928,MAF1,1.49802,6.376975700000798e-98,21.217417,FRMD4A,3.5895512,0.0,51.419895,IFI30,1.0255862,9.745105553173965e-11,6.879049,TYMP,1.6641984,1.307951485202881e-145,25.901743,CLEC4A,2.452969,0.0,55.90225,LTA4H,1.6495066,2.2228889580571248e-52,15.572543,MRC1,1.7006527,1.887719333217034e-06,5.6996446,PSTPIP2,1.9281121,2.958423759087863e-25,10.867169,MPP1,1.4839159,5.4605572609798215e-11,7.257056,LAMC1,4.7254505,6.171007008010395e-174,28.301517,MVD,2.0887249,7.851613064563945e-21,9.673609,PDE3B,2.7047133,0.0015150914864276203,3.9398644
SNRPA,1.8169831,0.0,51.945976,FGR,1.3375139,0.0,42.531315,LBR,1.5163056,7.415794529375109e-122,23.694576,APP,1.4232551,0.0,40.3768,PGD,0.3976945,2.053166108919663e-42,13.834036,B3GNT5,1.525821,2.808098657099978e-302,37.30148,BTG2,0.82959414,4.343818276505293e-167,27.72506,INCENP,2.3550568,2.1349744499658615e-264,34.888527,PHF19,2.3562179,9.177689286584643e-134,24.814564,SOCS1,2.8945582,0.0,51.097446,C5orf22,2.589959,7.279650828093019e-96,21.019962,SELPLG,1.0503479,1.3259735224214355e-54,15.806121,HM13,1.5722067,3.209057269533388e-97,21.140789,SLC11A1,2.5864356,0.0,51.409874,LITAF,0.7239077,1.1277776914034953e-10,6.8565555,LGALS3,1.5938321,1.6767717524816618e-145,25.89173,GLIPR1,2.127618,0.0,55.64663,S100A11,1.1306847,2.7671840788604922e-52,15.55783,ST14,2.2465022,1.9095998917104464e-06,5.6962028,LRRC32,6.0773697,3.4581233539663414e-25,10.852017,ILF3,1.6816748,5.6721841098799424e-11,7.25088,GJA1,9.440868,8.329996634375936e-174,28.290567,UBXN11,2.2167222,8.148116400173636e-21,9.669702,LY9,10.61149,0.0016486747958723298,3.9168358
MFSD10,2.3593132,0.0,51.911053,DACH1,1.7200549,0.0,42.49688,KIF23,2.5869126,2.269763470272034e-121,23.646982,NCAPH2,1.9140229,0.0,40.318794,SUSD1,1.40836,2.879175827552113e-42,13.809442,NFKBIA,1.3899454,1.1588638768385811e-301,37.263218,PIM3,1.4088339,1.7529051438461042e-165,27.590557,AGTRAP,1.3809214,1.6420407375902693e-263,34.829746,RAC2,1.2321156,3.0341722219985006e-133,24.76608,LGALS8,2.1714804,0.0,50.902466,SOCS1,2.5978613,1.8598039233064328e-95,20.97495,LCP1,0.5193387,3.553573724472882e-54,15.743386,ATP6V0D2,3.289676,5.941597362523134e-96,21.001842,RBM47,2.1569924,0.0,51.342293,DPYSL2,1.8802747,1.374551796359571e-10,6.826202,SDC4,1.888995,1.0286877683670109e-144,25.821245,MCOLN1,1.8215332,0.0,55.51023,ANXA5,1.46431,9.840684748888878e-52,15.475709,APP,1.0757579,2.5349119898749912e-06,5.6447473,DUSP7,4.248079,4.346640024593197e-25,10.830207,APOE,2.4516175,5.959032351985233e-11,7.243172,COL18A1,6.5309887,2.4688329554109728e-173,28.251825,NUPR1,1.667208,1.0875232605000054e-20,9.638537,MT-ATP6,1.955573,0.0016556780913759665,3.9153235
EIF3B,1.7245672,0.0,51.586166,NFE2,2.0714872,0.0,42.445644,S100A9,2.5129695,3.6597876066789504e-121,23.62639,H2AFZ,1.9479752,0.0,40.299824,CNTRL,1.3040969,4.218948913758882e-42,13.781582,TMEM158,3.1029887,1.0822914323525153e-299,37.14109,NFKB2,1.3918171,4.000138944859487e-165,27.560194,RETN,2.3344033,2.0723709509631342e-263,34.82277,RAPGEF2,2.1955235,6.015063913190395e-133,24.738155,MYO1D,3.7793736,0.0,50.57821,TIPARP,2.087328,1.0844084763311183e-94,20.889605,ITGB7,3.8772678,1.3917037568693054e-52,15.505768,OPTN,1.536331,6.8816985929771e-96,20.994371,MGST3,2.1458256,0.0,51.273743,PLA2G7,1.5059072,1.4416204419244503e-10,6.8188605,HAVCR2,2.082135,1.3655000601259386e-143,25.720629,UBTD2,2.1506858,0.0,55.25493,TMBIM1,1.2981536,1.9541548482494524e-51,15.43081,ACE,1.8522855,2.650141161648653e-06,5.634198,TMSB4X,1.0260636,9.263547619632998e-25,10.758928,LMO2,2.6346176,6.273045792905618e-11,7.235191,SRPX,7.5241694,9.475006741323085e-173,28.203884,TNS3,2.3766239,1.4678691325195412e-20,9.607013,ZNF331,2.1383312,0.0019172670943118412,3.8720126
TCERG1,1.6851562,0.0,51.56384,QPCT,1.6832108,0.0,42.262005,CCNB2,3.1235383,1.149983286739881e-119,23.479868,KIF11,2.5293326,0.0,40.296352,LIMD2,1.9278682,8.825217975639497e-41,13.557382,NOTCH1,1.7907618,1.57487423604901e-298,37.068714,CTSC,0.7247192,1.2005586845820412e-163,27.436174,TRGJP2,1.5655347,4.808451729629542e-263,34.798313,ENPP3,2.8556385,2.3039701317654646e-132,24.683575,CMIP,1.9791908,0.0,50.566242,ZFP36L1,2.8429968,1.1554780394330168e-94,20.886145,AHNAK,1.5469992,2.8615930719285403e-52,15.45801,CXCL16,1.3871566,1.540506117380699e-95,20.955551,B3GNT2,2.334537,0.0,51.26423,CAT,1.034765,1.7168372014623622e-10,6.7925887,CTSS,1.5597695,8.944785312537994e-143,25.647135,GNS,1.6481763,0.0,55.216496,SHCBP1,2.5760267,2.111943032235696e-51,15.425115,ARL6IP5,1.237103,2.6856347088442537e-06,5.6304736,KLHL5,3.1636384,1.3401775087871316e-24,10.723963,ZNF146,2.2881033,6.662201947654548e-11,7.226008,NT5DC2,5.0827456,1.5768212793425366e-171,28.10343,TGM2,1.8760405,7.733326732013047e-20,9.427179,TOMM7,1.7666682,0.0019180023305810495,3.8716798
CEBPE,2.1267934,0.0,51.548714,RBM38,2.3460348,0.0,42.220688,MSRB3,2.0371413,3.014346898465306e-118,23.340185,SHCBP1,2.4994626,0.0,40.225853,PYROXD2,3.9104154,1.0081095456517653e-40,13.547467,TGIF1,1.8361727,6.306696212325144e-294,36.78166,CTSA,0.71055984,1.4555261479613043e-161,27.260504,HIST1H2BH,2.149548,2.883603415036527e-261,34.68027,CALM2,1.5982213,4.670289673690533e-132,24.65466,TXNIP,1.6354085,0.0,50.017467,TTYH2,4.542353,8.817561017556164e-94,20.78799,TGFBR2,1.2585431,3.159823963867452e-50,15.14683,CIR1,3.0027857,1.573139118121691e-95,20.954311,SCD,2.444276,0.0,51.06325,ANXA6,1.2293673,2.746109809222554e-10,6.7197056,CTSC,1.1410668,2.4644938072781223e-141,25.517284,RBM47,1.9900696,0.0,55.014713,TRIM14,2.0235436,2.6108127036963128e-51,15.410742,CD52,1.2855601,3.300933438919585e-06,5.5933614,AGPAT1,2.7104702,1.5401007668515955e-24,10.71023,HIST1H1C,1.8349593,6.94663426859784e-11,7.218325,ACTN1,1.7687701,1.982563480644576e-171,28.094944,CHST11,1.3819168,3.0800694344006397e-19,9.276414,ITPKB,3.1070333,0.001997127387467686,3.8601444
P2RY8,2.5182602,0.0,51.540127,TRGJP2,1.5948937,0.0,42.131737,TMEM173,1.3875734,1.1614373451807864e-117,23.282019,NEIL3,2.8416114,0.0,40.200806,CKAP4,1.0827396,1.2937030226136952e-40,13.528843,CKLF,1.7979409,8.487726281246262e-294,36.773327,CREG1,0.63497216,1.6685580159388194e-158,27.000036,DEFA3,2.3905225,1.4645050924229227e-259,34.56663,DEK,1.785324,4.351327810177916e-129,24.375278,IL9R,3.6959798,0.0,49.881405,BHLHE40,1.5080522,1.958813540300176e-93,20.749228,PALM2-AKAP2,1.4281393,1.0156121374238816e-48,14.913974,RDX,2.036994,2.7720663864250468e-95,20.927078,TNS3,2.7754247,0.0,50.832233,LRP1,1.8226411,6.216547335537703e-10,6.589921,F3,2.3416197,2.705503106290122e-140,25.422943,EML4,1.645892,0.0,54.105175,MELK,3.0231206,7.021792647751763e-51,15.3460045,SEPTIN11,1.4010534,4.186091040126169e-06,5.5491467,RAB6B,7.198032,1.7617496547980034e-24,10.696913,CNN3,4.9605155,9.688906750427724e-11,7.170947,NES,9.447493,3.1394627447175576e-171,28.078257,MT-ND1,3.75922,2.5163412114312647e-18,9.042635,PLAAT4,4.0256977,0.002066843250473629,3.8496132
HHEX,2.4290774,0.0,51.381542,GPSM3,1.2981366,0.0,41.66257,TROAP,3.5516505,1.2558809679041974e-117,23.278261,DUT,2.2417004,0.0,40.176224,LGALS12,2.3416688,1.6388375699786238e-40,13.511347,C15orf39,1.5444766,8.631753822442078e-294,36.772614,FCER1G,0.75828755,1.5100994752167976e-155,26.745678,FGD4,1.4072645,3.8671370110297087e-258,34.47159,FOXM1,2.456676,9.25830374324509e-129,24.3434,TIPARP,2.0120773,0.0,49.776966,HEXIM1,2.6194148,2.9446440681291235e-93,20.7292,GDPD5,4.512009,1.138044124644122e-48,14.906234,VAT1,0.91130406,4.143568383896806e-95,20.907663,HMOX1,2.367906,0.0,50.748528,C1QB,2.5103235,1.1646385422504515e-09,6.4905305,SPHK1,2.6538963,6.041001713958511e-139,25.300253,JAML,2.0151675,0.0,53.935505,ST14,2.0532885,8.250501928625762e-51,15.334871,RASSF4,1.9629049,4.4095444800785e-06,5.53864,FYB1,2.1591022,2.5283530934672997e-24,10.661671,PSIP1,2.807656,1.0617245119404838e-10,7.157429,AKAP12,4.115058,2.6586189986997578e-170,28.001823,NFKB2,1.5611502,6.27908258627103e-18,8.93792,B2M,0.453585,0.002081996975307689,3.8475866
LYST,1.8237519,0.0,51.34524,CD55,1.137012,0.0,41.65356,BASP1,1.4156815,3.360883256677865e-116,23.136484,HIST1H1D,2.1065295,0.0,39.89292,PTPN7,1.2845815,6.637647612215629e-38,13.056047,CD300A,1.4076955,1.8546853708883288e-292,36.688908,CHI3L1,1.1459821,2.421664729389693e-154,26.64098,HIST1H1C,1.5522435,8.964915590072274e-258,34.44692,NR4A1,2.1147373,7.20819210718702e-128,24.258171,PDE4A,2.9328325,0.0,49.741013,ARHGEF6,2.179519,4.3788232287340045e-92,20.598455,CYLD,1.9731865,2.610690805471183e-48,14.850118,NRP2,2.4141917,8.035093238480205e-93,20.653814,PLPP3,2.4372222,0.0,50.679733,SNX3,1.0460232,1.265508622770535e-09,6.477665,NFKB1,1.748029,6.767801359439172e-139,25.295355,SLC47A1,2.6713598,0.0,53.852913,CENPM,2.5498755,8.810103141996589e-51,15.32995,GPNMB,1.8208965,4.67732039634621e-06,5.526906,ANK1,6.153219,4.8866339400619245e-24,10.5985365,ZFP36L2,1.9476366,1.1413090266774861e-10,7.146533,ITPR3,6.515249,2.4764253855309658e-169,27.921778,MMP19,3.0550914,6.398417311905367e-18,8.935741,TMEM123,1.9405093,0.002094721642583237,3.8458567
FDFT1,1.7670981,0.0,51.32628,CSF2RA,1.3165511,0.0,41.541092,SLC2A5,2.5756593,4.411130076852552e-116,23.124348,EZH2,2.363298,0.0,39.878204,PAQR3,2.3884776,9.890763793350996e-38,13.025497,CD69,1.5669327,3.1742323651826598e-292,36.674015,BCL6,1.775243,1.7737229280888676e-152,26.478886,SUSD3,2.1199346,2.62571693451461e-257,34.41545,RGS13,2.9916844,7.990363355360657e-128,24.25363,CCNI,1.2459826,0.0,49.705444,IL9R,3.1542366,4.4232596073663364e-92,20.597555,CKAP4,1.5577043,6.063830997277158e-48,14.793097,BAG3,2.699742,8.676350984085973e-93,20.649868,FAM20C,2.7294178,0.0,50.10052,PPT1,1.0135548,1.6388173409572482e-09,6.435934,UBTD2,1.7584624,7.63274398867141e-139,25.2902,CYBB,1.8290944,0.0,53.83003,CENPN,2.4865127,1.2653563265282004e-50,15.305761,PPT1,1.2864745,6.150548467020462e-06,5.475861,VCL,3.7486954,5.391542752238309e-24,10.588504,ABCC4,2.6210594,1.1593645967978703e-10,7.1418133,SERPINE2,6.3791294,3.200888281278376e-169,27.912262,BHLHE41,1.4301057,8.820542527601784e-18,8.899309,LBH,4.7313657,0.0022727062093315805,3.8222775
IGFBP7,2.6574063,0.0,51.305145,TRIB1,1.4449025,0.0,41.41834,HIST1H1B,2.0105345,1.6777223106032288e-114,22.966362,CLEC5A,1.8122128,0.0,39.865547,RAB11FIP4,1.7831361,2.164808429892862e-37,12.964668,SLC3A2,1.3368802,5.791424025035002e-292,36.657375,CSTB,1.04375,6.404142975464781e-152,26.429989,RAB27A,1.2613325,2.2947877319788463e-255,34.28485,PTGS2,2.290105,1.5211550608316168e-126,24.131748,FER,2.7900467,0.0,49.32286,MT2A,2.8956876,1.0193918729083478e-91,20.556665,CD200R1,4.3907638,3.4052513370886485e-47,14.67486,TFRC,1.379662,1.593736649201307e-92,20.619997,PLXND1,2.1804438,0.0,49.799873,ALDH1A1,1.6624411,1.6725695111357134e-09,6.4326,PLAU,1.5907706,1.7104916479942382e-137,25.16673,FAM20C,2.821017,0.0,53.81924,IFNAR1,1.8037624,5.645057702153744e-49,15.055996,MBD2,0.97191,7.101589116520202e-06,5.447591,IGF2BP3,4.244761,1.2699515320604843e-23,10.507163,MTHFD1,2.071303,1.1593645967978703e-10,7.1415634,ECSCR,4.4048405,4.00100219763465e-169,27.903944,MT-ND2,3.1800444,1.2536657898872027e-17,8.85895,FBXO32,4.4125357,0.0033223619515894416,3.709778
SERPINB10,1.9460964,0.0,51.29576,CSF3R,1.5038842,0.0,41.404766,PFN1,0.9022068,5.769325042997108e-113,22.811697,DHFR,2.3507617,0.0,39.862457,JPH1,5.15944,4.164604346182174e-37,12.913691,SERPINB8,1.9458086,2.2140404757798056e-291,36.620556,ITGAX,1.1607287,1.745005348285666e-150,26.303967,MCEMP1,1.5282713,4.136129539467806e-255,34.2674,FST,3.6873538,3.1303893197687134e-126,24.101576,PMP22,1.9803046,0.0,48.616505,FER,2.409658,1.343148564075991e-91,20.54287,RAB11FIP1,1.2347379,3.7646989802264604e-47,14.667915,LITAF,0.9570592,2.4829338381068843e-92,20.5983,TM4SF19,3.232891,0.0,49.73541,CORO1B,1.7216539,4.060194050135373e-09,6.2879553,OTUD1,2.0902169,1.6008065094550142e-136,25.077452,EMILIN2,1.6399078,0.0,53.816685,FTL,0.9342636,4.548257129631293e-48,14.916073,INHBA,2.07042,8.347205023193508e-06,5.413344,TGFB1,3.063877,1.42434615901767e-23,10.49551,EIF2AK1,2.2080176,1.1593645967978703e-10,7.1414843,ANXA2,2.8753242,1.427526356159169e-168,27.85805,ZNF316,2.913087,1.7812638560877592e-17,8.818174,ZAP70,9.785849,0.0035011678756531432,3.6936152
GPI,1.8289975,0.0,51.07013,TRPM2,1.643915,0.0,41.292244,SPTBN1,1.65089,2.387615283579647e-109,22.44357,PLAC8,1.9176161,0.0,39.834213,PIM1,0.72444016,1.5251224187961476e-36,12.811739,CD300LF,1.2936169,4.381329237271755e-291,36.601677,PHLDA1,1.4544588,2.4717022489361543e-146,25.936481,PTTG1,2.3008955,2.0844456764934236e-254,34.219658,CKS2,2.5981202,6.475699389226498e-126,24.071152,FOSL2,1.6494932,0.0,48.351192,TMEM154,2.0594923,3.5033308855568594e-91,20.495455,FRY,2.4246087,1.8087302963599927e-46,14.559788,SNCA,2.9885962,7.339682569749878e-91,20.43246,MAF,3.5287406,0.0,49.69131,UCP2,1.1475098,5.220110702233849e-09,6.246821,SERPINB2,3.2351265,1.0355952434362451e-135,25.002605,SLC8A1,3.0015547,0.0,53.21781,VIM,1.3478626,7.821845367282082e-48,14.879195,BEX3,1.8682321,8.358306094454666e-06,5.411775,ANGPT1,10.022761,1.724985612224947e-23,10.475779,SLC40A1,3.5227766,1.2895360194077434e-10,7.1258926,COX7A1,7.9629917,3.284205065407504e-168,27.827837,TCF25,1.1358091,2.8583134653050916e-17,8.763163,RAPGEF6,2.9269214,0.003857579006561293,3.662227
BAZ1A,1.8482413,0.0,50.997257,LTB,2.6469638,0.0,41.239483,CDC25B,2.4673216,4.256540735381362e-109,22.417448,H1FX,1.6556419,0.0,39.824516,ADGRE3,1.7054346,1.178189076310014e-35,12.649725,IRF2BP2,1.3517102,9.600060544333603e-291,36.580013,TPP1,0.57812953,1.068410795086419e-144,25.79026,GOLM1,1.6395642,5.5744825720863926e-254,34.19065,NR4A2,2.0923507,4.1482899523405174e-125,23.99371,ITK,4.47875,0.0,48.07794,HPGDS,2.7746053,4.251573354454412e-90,20.372795,ZFP36L1,2.2374823,8.814283507846888e-46,14.449369,IFNAR1,1.7007748,1.7876076837493894e-90,20.388721,PPT1,1.7563101,0.0,49.496487,DBI,1.126306,5.939904136256281e-09,6.225207,P2RX4,1.3378198,4.3698697753247756e-134,24.852318,IDH1,2.0196006,0.0,53.16842,DAB2,1.6058416,8.49097193628838e-48,14.873061,GRN,1.0503306,9.028193439056364e-06,5.3966312,ENDOD1,5.2283483,5.43757636155562e-23,10.364974,SIAH2,2.3805246,1.3108148852814113e-10,7.1226916,MFAP2,7.7930174,3.5432818802584577e-168,27.824787,MRC1,1.2520536,3.80002109287748e-17,8.730171,RASGRP1,5.260051,0.004074167361812991,3.6447272
