C0_names,C0_logfold,C0_pvals_adj,C0_z_score,C1_names,C1_logfold,C1_pvals_adj,C1_z_score,C2_names,C2_logfold,C2_pvals_adj,C2_z_score,C3_names,C3_logfold,C3_pvals_adj,C3_z_score,C4_names,C4_logfold,C4_pvals_adj,C4_z_score,C5_names,C5_logfold,C5_pvals_adj,C5_z_score,C6_names,C6_logfold,C6_pvals_adj,C6_z_score,C7_names,C7_logfold,C7_pvals_adj,C7_z_score,C8_names,C8_logfold,C8_pvals_adj,C8_z_score,C9_names,C9_logfold,C9_pvals_adj,C9_z_score,C10_names,C10_logfold,C10_pvals_adj,C10_z_score,C11_names,C11_logfold,C11_pvals_adj,C11_z_score,C12_names,C12_logfold,C12_pvals_adj,C12_z_score,C13_names,C13_logfold,C13_pvals_adj,C13_z_score,C14_names,C14_logfold,C14_pvals_adj,C14_z_score,C15_names,C15_logfold,C15_pvals_adj,C15_z_score,C16_names,C16_logfold,C16_pvals_adj,C16_z_score,C17_names,C17_logfold,C17_pvals_adj,C17_z_score
CXCL16,3.3941576,0.0,44.8632,PLA2G7,2.6383889,2.8760055155104084e-188,29.471485,HNRNPA2B1,1.1552676,3.127960323770305e-144,25.78181,SERPINA1,2.8463774,4.29132574753566e-262,34.763123,CREM,4.0115447,0.0,59.73389,COLEC12,3.8533669,0.0,67.44956,B2M,1.6725297,2.631144915263887e-72,18.254478,MAP7D1,1.1903813,6.510431304285503e-36,12.769627,MYL6,1.6003789,2.859524736187377e-20,9.6849165,PXDN,2.9022555,0.0,66.08013,MICAL2,2.3275955,0.0,50.42396,TIMP3,3.0619578,0.0,56.46525,H2AFZ,2.5898287,0.0,39.437237,ANK1,5.4511905,5.986996694319908e-53,15.533053,JUND,1.9851098,1.90012609013482e-63,17.012163,GLCCI1,3.7766912,6.4336458243379745e-06,4.855793,LIMD2,4.5319257,6.358629779946461e-18,9.058528,RAB8A,2.2225273,0.00021243128258632396,4.619136
SAMHD1,3.137764,0.0,44.50477,B2M,1.7404896,5.951379593708332e-181,28.893326,CDK1,3.095903,7.902358778926158e-140,25.381657,FCER1G,2.5882697,6.620706390370263e-258,34.48256,ARHGEF6,4.9613547,0.0,59.2205,ACP5,3.7814515,0.0,67.39667,ALOX5AP,2.4821534,1.714549141856867e-71,18.150167,MAP2K3,2.2017312,1.4122741971489372e-34,12.522612,TPM4,1.329853,5.2673613334017315e-20,9.613382,DSTN,2.968703,0.0,66.07259,ACTB,1.2240745,0.0,50.215393,EDIL3,2.6729836,0.0,56.43978,CCNB1,4.879338,0.0,39.339233,SELENBP1,6.498711,1.0349633520044153e-51,15.345231,FYB1,3.4030857,2.6439393708200236e-63,16.992432,IGHM,4.7137585,1.8151799045395127e-05,4.629183,BANK1,6.678083,8.462740179362525e-18,9.02473,KIF2A,3.3946097,0.00022060876769630883,4.608881
SLC7A7,3.1062791,0.0,44.484863,SPI1,2.2711556,1.3306889370329136e-179,28.78417,CDT1,4.743901,3.129371332883618e-139,25.327036,CD55,2.3362288,2.418625160894475e-245,33.632515,CST7,4.8351984,0.0,58.977814,PPT1,3.1413467,0.0,67.199905,TMEM154,3.884566,9.577891588848739e-70,17.924248,EMILIN2,1.9813923,3.80246044255338e-34,12.441686,PPDPF,1.6838931,3.0191988127076293e-19,9.4224205,ITGBL1,2.5663967,0.0,65.94282,IGFBP4,2.3773682,0.0,49.9537,COL6A3,2.8958585,0.0,56.363335,ACTB,1.2449516,0.0,39.329575,HBM,7.5343485,1.5061972189139162e-46,14.537065,IL7R,4.5400453,4.7144699556336775e-55,15.82087,PIM2,3.2239015,2.2912118553976122e-05,4.5776496,NIBAN3,8.694957,9.54775817468911e-18,9.010349,PBX1,4.1024923,0.00022060876769630883,4.608146
NPC2,2.4330688,0.0,44.41934,PSAP,2.0724833,1.6934959224896395e-177,28.61331,TPX2,2.4361727,5.099117432237138e-139,25.307358,GRN,2.3315272,6.30525723892934e-240,33.25858,DUSP4,7.5248575,0.0,58.925148,HCK,3.4945645,0.0,66.939835,LCP2,2.2050989,1.0252737876651987e-69,17.920074,SQSTM1,1.5622269,6.563714559779375e-34,12.396079,PTMS,1.5331783,3.916270160164761e-18,9.133221,THY1,3.1664827,0.0,65.82458,SDC2,2.129644,0.0,49.91128,FBN1,2.6685014,0.0,56.3569,KNSTRN,3.565555,0.0,39.324944,MBNL3,4.9397016,3.17623435336959e-45,14.322063,EIF1,1.0481511,7.156394801850206e-55,15.793969,HIST1H2BG,4.4315925,2.4893558100734342e-05,4.5593038,PAX5,9.203037,3.2090369385021315e-17,8.868432,ARHGDIB,2.0424876,0.000274326409251408,4.5450587
CD52,3.2720704,0.0,44.046623,CD74,2.6890447,1.2046302962444985e-173,28.299915,NCL,1.6660113,1.5718968244272537e-135,24.986744,CCL3,3.69905,1.427988514349798e-239,33.232677,ITGA2B,6.4848704,0.0,58.445118,MAN2B1,3.113597,0.0,66.85789,SIGLEC6,3.139321,4.667104707949483e-69,17.832928,EID3,3.7298715,1.4587818975237521e-32,12.137348,OAZ1,0.6549738,1.059280548586829e-17,9.014045,LMO7,2.5735157,0.0,65.71355,NEK7,2.5086043,0.0,49.871822,DSTN,2.9832032,0.0,56.172123,SHCBP1,4.021396,0.0,39.226086,ADIPOR1,2.2812874,1.7354268242328964e-42,13.867896,CYTIP,2.5055113,7.266027433039557e-51,15.191102,SSR4,2.3379524,2.5337260333789924e-05,4.5555353,MDM4,3.535474,4.1794982596388646e-17,8.835274,NFE2,4.350016,0.0004109192617997969,4.429824
PLD3,2.4404879,0.0,44.014744,CTSZ,1.2802624,3.1597960009705007e-172,28.182396,LMNB2,2.1758142,4.803002655420161e-133,24.755043,CCL4,3.4882958,1.2334274356488841e-238,33.167145,JUNB,2.6817813,0.0,57.288532,ACE,3.598654,0.0,66.791855,FAM107B,2.1322124,1.6178725691945303e-68,17.762932,RUNX1,2.056809,5.983291694780226e-32,12.018069,MIF,1.7657807,1.1567951710005024e-17,9.003621,AFAP1,2.390743,0.0,65.43776,MCAM,2.245992,0.0,49.69275,ITGB5,2.4428437,0.0,55.770916,KIF11,4.160117,0.0,38.82038,PITHD1,3.2937815,6.91958511603936e-42,13.765708,RIPOR2,5.710066,1.4644530723954137e-50,15.144317,EAF2,3.693022,3.667752894220068e-05,4.471906,UCP2,2.8616302,2.8940306496929435e-16,8.602109,SEPTIN5,4.2087355,0.00048248066663255285,4.3833675
CD4,2.9790125,0.0,43.704094,ZFYVE16,2.2281573,1.945207169188646e-171,28.116646,HIST1H4C,3.1646018,4.2094134765183377e-131,24.57205,JUNB,1.9709271,1.2965025588385745e-234,32.886284,PTGS2,5.786522,0.0,57.159615,SLC7A7,3.4257216,0.0,66.7614,STK17B,2.3506346,1.2776867692309371e-67,17.64405,MICAL1,2.0733354,2.412162125650959e-31,11.898986,EPAS1,0.95762163,1.190477345154472e-17,8.9999485,PXDC1,2.3286474,0.0,65.374374,EFEMP1,2.3978589,0.0,49.683025,CALD1,3.218831,0.0,55.44558,CKAP2L,3.9158843,0.0,38.34395,BSG,1.8415837,2.602708611370013e-38,13.14317,ITGAL,3.2619917,3.75927346008928e-50,15.08118,ZBP1,5.104321,5.834569257559056e-05,4.3639307,IKZF3,5.2649097,3.012467136349499e-16,8.597271,H3F3A,1.7850573,0.0005630112517863955,4.3378997
CTSD,3.3019996,0.0,43.666145,IFI30,2.750277,5.7878146103380465e-170,27.992294,CKAP2L,2.7798808,4.4803906152571145e-128,24.285715,TPP1,2.3255367,1.2965025588385745e-234,32.885754,HPGDS,6.9064894,0.0,56.665295,CXCL8,4.896202,0.0,66.578125,RAB11FIP1,2.8339458,1.8601613851054176e-64,17.21624,EHBP1L1,1.4283198,3.197925129777976e-31,11.87478,NIBAN2,1.871451,7.84900398336859e-17,8.777519,DKK3,2.6716766,0.0,65.365166,LGALS1,1.7859077,0.0,49.379597,RCN1,2.509394,0.0,55.399216,NCAPG,4.106404,0.0,37.85355,RIOK3,2.6928456,1.1702354904943962e-37,13.026176,SPOCK2,9.048831,1.7868432930887248e-49,14.975894,FBXW7,2.2686374,5.937377621416194e-05,4.3597236,CXCR5,6.655351,5.464219617430355e-16,8.521766,HIPK2,1.8944647,0.0006362182786851146,4.3029523
OLR1,3.3590145,0.0,43.655502,CD37,2.0385287,8.167194530544022e-170,27.979443,WDR76,3.5149796,1.0059833641466162e-127,24.251356,PLEK,2.6256766,1.3337753917735053e-233,32.813644,CD9,3.1465755,0.0,56.562695,MCOLN1,2.918813,0.0,66.49106,CCL4,2.9601712,7.416085889319342e-64,17.13196,LUC7L2,2.0049438,6.6575472718879995e-31,11.811284,ENAH,1.6240468,1.5070752321899417e-16,8.700341,EXT1,2.5102646,0.0,65.346565,ADAM12,2.5410721,0.0,49.29717,COL6A1,2.8830364,0.0,55.29105,FOSL1,2.59657,0.0,37.833775,MXI1,3.9221973,1.2279656102902666e-37,13.0223875,CD3D,9.334951,1.4709326182130886e-48,14.832628,TNFRSF13B,9.031078,6.763660987519506e-05,4.328969,TCL1A,9.562408,1.6892432717432566e-15,8.380739,MAX,2.3234353,0.0009499605957117422,4.1853347
PPARG,3.1192932,0.0,43.590458,SQSTM1,1.8340461,5.969461885512806e-168,27.824184,CENPH,2.6828506,7.963289629391486e-124,23.876513,PHACTR1,2.4430737,2.3692086539135782e-231,32.652695,GCSAML,6.5951257,0.0,54.982574,B2M,2.6044707,0.0,66.33612,BIRC3,4.07069,2.1163255011994054e-63,17.067854,ANKRD10,2.4598691,9.036143178056725e-31,11.78458,CTTN,1.8058611,2.137318211863936e-16,8.658333,FHL2,2.5759768,0.0,65.26589,BAG2,2.15916,0.0,49.167114,CCDC80,2.960616,0.0,55.28088,C12orf75,2.3775175,4.2606195470612944e-306,37.560696,FOXO3,3.6042075,1.6525640115091956e-35,12.634022,ARL4C,3.786691,4.983233724298967e-47,14.590873,FCRL5,7.063764,0.00013308457261547427,4.1660433,RIPOR2,5.47479,2.4300482049172505e-15,8.334931,DNM3,7.4715834,0.0009603491932096902,4.1824446
LYZ,4.505952,0.0,43.16148,NPC2,1.5915719,1.135891091640023e-166,27.716665,NCAPG,3.1079648,2.201743774394648e-121,23.637936,CCL4L2,3.8906283,4.839648330360086e-227,32.347065,PRG2,5.9012866,0.0,54.740425,TCN2,3.6262302,0.0,65.998375,IL1RL1,3.501959,1.1347598396028367e-62,16.965643,PILRB,2.5825424,7.428684689989921e-30,11.600345,CAPNS1,1.0263743,3.720578767535301e-16,8.591276,MFAP5,2.66315,0.0,65.14373,CSRP1,1.8194783,0.0,48.91387,ITGAV,2.223893,0.0,55.13844,PBK,4.852227,7.758153146388738e-304,37.421318,RNF10,3.216155,2.5722700517709933e-35,12.598383,CLK1,2.9663813,3.009662133453043e-44,14.140296,CD38,3.5623288,0.00018100142719406186,4.0908847,ZFP36L2,2.2553904,8.938568617281102e-15,8.166351,MAST4,3.7773895,0.0013291638575945554,4.084854
RBM47,3.0111158,0.0,42.860115,RNF13,2.0175908,8.822711910955452e-166,27.640696,FANCI,3.2029796,1.3348996034690826e-120,23.560732,CD44,1.4802022,1.0002988221435169e-224,32.18092,STK17B,3.1153836,0.0,54.69153,PIK3AP1,3.3439775,0.0,65.55399,JUND,1.827051,1.7239098605774157e-60,16.659235,INHBA,1.5291775,1.4145643038849733e-29,11.543563,UBA52,0.95898926,6.202165342785149e-16,8.524612,MAGED1,2.577196,0.0,65.11351,FSTL1,3.2073686,0.0,48.86042,MRC2,2.450092,0.0,54.86486,MZT1,2.2941468,9.015577424798352e-303,37.355118,YOD1,5.4494624,8.095394869553378e-35,12.505293,SELL,4.2376165,3.21312031685491e-44,14.135583,H1FX,1.4235268,0.0001862011669894821,4.0839877,FOSB,3.1513445,3.525731235876467e-14,7.984774,ACTB,0.72917217,0.0014304062441287113,4.0571322
CTSH,3.3507178,0.0,42.81376,GM2A,2.2810483,2.5674073063695873e-164,27.515808,NUCB2,1.2103251,1.3001466238374318e-118,23.36435,NINJ1,2.3733404,2.607683874988944e-224,32.15064,FOSL2,2.6028788,0.0,54.456154,SLC15A3,3.2697306,0.0,65.55068,RAC2,2.1630702,3.809945789045246e-60,16.610859,AHNAK,1.0287426,8.757883559491457e-29,11.381457,CDK2AP1,1.3946785,8.674133155178343e-16,8.483634,MXRA7,2.4071953,0.0,65.093765,FN1,4.0613036,0.0,48.781406,ITGBL1,2.5406587,0.0,54.64026,NUSAP1,3.5185044,3.0304450088471446e-297,37.012505,KAT2B,3.732315,8.608895943840907e-30,11.528495,LSP1,2.4583242,4.442036763761858e-44,14.112384,IKZF3,3.1556785,0.00025693160574622825,4.0020704,CD83,2.0432408,4.8161950155691515e-14,7.943156,SOS1,3.126324,0.0015991717236535316,4.0243526
CD68,3.4891288,0.0,42.56788,ADTRP,2.722965,8.809519903925202e-163,27.384127,FEN1,3.0881622,6.789919522988363e-118,23.293314,MNDA,3.0283608,9.155591723957182e-223,32.03835,NSMCE1,3.421612,0.0,54.385147,NPC2,2.5395725,0.0,65.29144,RASSF2,3.1024895,8.789333574739302e-60,16.559774,LMNA,0.8946659,1.1935617398970726e-26,10.932501,NME2,1.1327875,2.0029133371879142e-15,8.381443,TPM1,3.6139193,0.0,64.990265,CRIM1,2.185741,0.0,48.753696,EFEMP1,2.8297567,0.0,54.053154,DEPDC1,4.8326855,6.935487701163661e-297,36.989525,BLVRB,3.7920434,8.608895943840907e-30,11.52849,CD5,8.451209,7.148999990112431e-44,14.078249,CD27,5.472256,0.0005047369069420835,3.8264163,CD22,4.261364,7.653743553104894e-14,7.8810444,MPL,8.34022,0.0019357653004844072,3.9648783
IFI27,5.0852675,0.0,42.432293,VAT1,1.5547076,1.0261686923061173e-160,27.204954,PRDX2,2.293202,3.5299977995075436e-117,23.221643,B2M,1.805221,8.47781375260941e-218,31.67876,C5orf22,4.2430887,0.0,54.22521,ADAMTSL4,3.3338404,0.0,65.086235,MS4A2,3.6693773,1.139013837474777e-59,16.543741,MIDN,2.00304,1.741000295141745e-26,10.897604,CLIC4,1.1785567,2.49100736972095e-15,8.353021,ANKRD1,3.272504,0.0,64.93449,KDELR2,2.0443482,0.0,48.65145,SEMA3C,2.444177,0.0,53.959835,NDE1,2.2658048,2.647189269878261e-293,36.76544,WNK1,3.0278816,1.505001190227278e-29,11.47956,CCDC88C,5.0030823,1.5397598022601653e-43,14.022894,TMEM156,5.6136527,0.0009657547197216412,3.6504173,IRF8,3.518213,1.4989178804814557e-13,7.791946,MTSS1,4.9534655,0.0020635514571317264,3.943038
SPI1,3.0046997,0.0,42.413708,PNRC1,1.499145,4.576628041335808e-157,26.89222,HIST1H2BH,4.253484,2.0191565423249628e-116,23.145952,AQP9,2.898766,2.4571481011102413e-217,31.644703,ARHGDIB,3.0399003,0.0,53.531044,ATP6V1B2,2.8361201,0.0,65.079575,CSF1,2.3311858,1.5303527028981237e-59,16.524675,TTLL3,3.5671973,2.636849079925666e-26,10.859166,MT2A,2.0481818,3.164221141563033e-15,8.321822,THBS2,3.0743096,0.0,64.38225,THY1,2.7924132,0.0,48.58362,FSTL1,3.3700974,0.0,53.905647,NEK2,5.4797378,1.1574850082240967e-284,36.220043,HMBS,3.6677423,4.040970943222929e-29,11.392168,LCK,10.034456,1.472603870471264e-42,13.859054,TNFRSF17,9.462285,0.0016922358724790277,3.4913602,IKZF1,2.8955815,1.838534608553328e-13,7.7645245,MEF2C,5.4366803,0.0020935656366631527,3.9379044
THBD,3.4488547,0.0,42.35166,CCL18,2.5115561,8.229467282487967e-156,26.784365,TK1,2.510796,2.2790799829128178e-108,22.32598,GRINA,1.6052613,2.941204874351746e-217,31.638552,BACE2,4.0450525,0.0,52.98899,SERPINA1,3.6120267,0.0,65.05736,ATP2A3,3.2114444,3.386720467110146e-58,16.330837,MYO9B,1.9257252,9.319867202303894e-25,10.519977,DSTN,1.5377197,7.984650829637741e-15,8.200748,MICAL2,2.5919063,0.0,64.37633,CCN2,2.9371557,0.0,48.576714,MXRA7,2.3428762,0.0,53.63322,CXCL12,2.691938,2.2698848935689047e-284,36.200867,PIM1,2.2611096,5.632887514961125e-28,11.156986,SUN2,2.1436486,4.464116337101787e-42,13.7776575,SERP1,1.155724,0.0029446997990018363,3.3274937,CLK1,3.141422,2.2328071588454066e-13,7.7376695,LMNB1,2.9491093,0.002198391852911235,3.9227695
MRC1,3.2275627,0.0,42.312523,FDX1,2.5108013,1.1002898112129029e-155,26.77319,DTL,4.556718,2.3421054343266953e-108,22.324488,PTPRE,2.6336708,7.574342964329804e-216,31.535341,CTTNBP2,8.939963,0.0,52.96556,SPI1,3.3566155,0.0,65.04426,ARHGDIB,2.065225,1.153451831867815e-57,16.252895,HK3,2.6137643,1.7420131960569584e-24,10.459287,TAX1BP3,1.7032405,9.584322381062341e-15,8.177001,CAV1,2.9079733,0.0,63.90312,CLMP,2.0841196,0.0,48.28007,ADAM12,2.8416386,0.0,53.59413,NDC80,4.373707,1.5787887813984793e-282,36.083,SPTB,4.6307855,6.840900254595986e-27,10.927865,CLEC2D,5.1936865,1.1975219696494403e-41,13.704997,FOSB,1.637672,0.003316779291689218,3.292062,BCL11A,5.1484833,1.4846061330184704e-12,7.4763093,PSTPIP2,2.7500277,0.002220976911364472,3.9196386
HS3ST2,3.3043873,0.0,42.012188,FGR,2.0969965,5.87606598336266e-155,26.708954,HIST1H1E,3.2177448,5.5886817071104955e-108,22.285305,LAPTM5,2.3444166,1.2343718541730336e-214,31.446339,ID2,3.2060077,0.0,52.229958,ITGB2,3.4712598,0.0,64.97335,FCER1A,3.7471828,1.3896348762090826e-57,16.241106,CD163,2.6742132,1.8893462737683525e-24,10.451247,PFN2,1.4742509,1.1728782509326517e-14,8.150012,LTBP2,2.9673622,0.0,63.785965,THBS1,2.8132548,0.0,48.083458,HSPG2,2.372746,0.0,53.538326,CALM3,1.5594679,7.64160844973298e-281,35.97483,CCNDBP1,2.8252013,1.8271894695787786e-26,10.836798,ARHGAP15,2.9962676,6.631379433697968e-41,13.577589,IGHG3,8.684498,0.004451963898172528,3.200658,FGD2,4.9990125,2.5234942054032583e-12,7.4011793,PTGS1,2.971255,0.0026729738588560747,3.8628132
B2M,2.3114703,0.0,41.916695,CTSD,2.1642609,1.7370718211238352e-150,26.316868,EZH2,2.917419,2.41725958005892e-107,22.218555,G0S2,5.560536,9.242646428635537e-213,31.308022,RGS10,3.2899597,0.0,51.756126,TGM2,3.7628243,0.0,64.91143,DUSP6,3.2531867,6.577323529364169e-56,15.9972725,MT-CO3,1.6454786,5.296257150945958e-24,10.350589,MAP4K4,1.9350966,2.4671992383579767e-14,8.052608,ATP8B1,2.417994,0.0,63.681396,CNN3,2.3801389,0.0,47.942825,PODNL1,2.946631,0.0,53.495308,CKS2,3.2022889,1.033903342441024e-269,35.25517,GYPC,3.374925,3.3909066398452245e-25,10.560974,TRBC1,9.940386,9.136214698171196e-41,13.553356,XBP1,1.4959066,0.006958967671960249,3.0589685,P2RX5,7.0587277,4.8068999991609e-12,7.309187,SLC44A1,2.6348143,0.0029261239821400603,3.8343437
RASSF4,3.3905365,0.0,41.81114,SERPINA1,2.0822773,5.226684858802933e-144,25.740086,CENPM,3.009652,4.325779507793896e-105,21.98302,PNRC1,1.655074,1.738490612468387e-211,31.213362,FAM102A,4.134959,0.0,51.40373,MCEMP1,3.8405554,0.0,64.89735,CPA3,3.3301895,4.9008041932142006e-55,15.868072,MT-CO2,1.6042265,2.0501304963275178e-23,10.21738,S100A11,0.8880938,2.9559646863637475e-14,8.027606,DKK1,2.7787833,0.0,63.673134,SERPINE1,3.1666877,0.0,47.93454,DKK3,2.685576,0.0,53.35753,SMS,1.6553888,3.237809335269792e-268,35.156857,YBX3,1.6101317,5.1396033988979884e-24,10.296567,CD3G,11.475865,2.0473940528688288e-40,13.493472,DNAJB9,1.9267997,0.008986396419942172,2.9750197,CYTIP,2.500293,6.054110094215521e-12,7.275087,MEIS1,4.7257633,0.0030334087676386905,3.822023
ADA2,3.3981483,0.0,41.345306,GRN,1.8200836,9.522264924406597e-143,25.62592,SHCBP1,2.7401545,2.674926983746343e-104,21.899128,FPR2,5.830132,2.2737401446821854e-211,31.204334,SOCS2,4.5696692,0.0,51.087734,LRPAP1,2.507985,0.0,64.84567,PGD,1.8885326,5.11482770615639e-55,15.865227,ARGLU1,1.8684536,3.0135551288206835e-23,10.179034,ACTG1,1.1216218,4.452207667616246e-14,7.9729953,PLOD2,2.4934769,0.0,63.640003,TGFB1I1,2.0368965,0.0,47.85587,IGFBP6,2.521364,0.0,53.331097,SCARA3,2.4960008,1.1952794353404087e-265,34.987896,CAT,2.2512004,1.137657419211508e-23,10.21803,PIK3R1,3.027019,4.382928755077719e-40,13.436375,SPCS1,0.8878615,0.010335012573161629,2.9284022,CHD2,2.705292,7.775743968251191e-12,7.237474,PLXDC2,2.5994158,0.003472219723084363,3.7777846
CSTB,2.8379967,0.0,41.28472,MARCO,2.5533872,6.732039336603345e-140,25.36744,NCAPG2,2.6067083,7.045886476937209e-104,21.854189,IER3,2.3747196,1.9869606261253647e-210,31.133583,RAPGEF2,3.8539493,0.0,50.973186,CD14,3.5312011,0.0,64.66816,ADAM8,5.7157702,2.255641814360263e-52,15.466244,UBXN11,2.852215,3.0238135501450445e-23,10.1786375,C12orf75,1.4715414,1.0303138345346925e-13,7.8622785,CEMIP,3.0461469,0.0,63.589397,LRRC15,2.5717757,0.0,47.84677,DCN,2.6831837,0.0,52.910416,ARL6IP1,2.2143724,4.993171474284615e-264,34.880604,PIP4K2A,2.5243602,1.2720573370065958e-23,10.206976,CD2,8.825962,4.648127302289043e-40,13.431929,LY9,4.396607,0.010342607274765327,2.9279132,TNFRSF13C,9.217042,8.655570558938038e-12,7.221532,IDH2,1.5897466,0.0036161046683289497,3.764944
CLEC7A,2.9348533,0.0,41.272583,SLC15A3,2.0309422,3.1376134299258427e-137,25.123178,SLBP,1.6608748,9.53413552195539e-103,21.733425,C5AR1,2.5632243,5.1380775045428694e-210,31.10267,TXNIP,2.722913,0.0,50.74578,CD300A,3.2162862,0.0,64.229866,CCL23,5.032716,8.027787735005159e-52,15.382119,ACSL1,2.0274367,5.391060375753321e-23,10.120372,GSTP1,1.5553159,2.7517917764581915e-13,7.727624,ENAH,2.6545296,0.0,63.54637,SULF1,2.5023189,0.0,47.7352,MFGE8,2.3285563,0.0,52.838184,TRIM59,3.2314138,8.156448401834495e-264,34.86601,UBB,2.7512057,2.6376407421543587e-22,9.902007,ARHGEF1,2.8725598,6.962361266494039e-40,13.40159,CXCR4,1.1533564,0.010409634416850326,2.9256434,FCRL2,10.128654,2.4408696434693344e-11,7.070212,RSU1,1.4586122,0.0037392275572749644,3.754474
TCN2,2.971429,0.0,41.238064,SGK1,1.7254162,9.300319826858628e-136,24.986897,STMN1,2.3421812,1.03859986799328e-101,21.622765,BTG2,2.31219,3.195303078716396e-206,30.818815,ABCC4,4.6049175,0.0,50.359486,LITAF,2.8928473,0.0,64.22387,PRG2,3.9505262,6.902530853478025e-51,15.239177,STX4,2.3077257,6.229022143939837e-23,10.105638,ACTB,0.7125495,6.0360316976131e-13,7.6198187,PARVA,2.385058,0.0,63.436337,SLC38A2,1.989471,0.0,47.722527,COL4A1,2.8049812,0.0,52.6108,CCNA2,4.286054,2.660236846168107e-260,34.632862,TRAK2,3.5949461,5.527882152594856e-22,9.825718,TC2N,8.18664,4.486487307399502e-39,13.260736,CLPTM1L,1.2440803,0.011680352381356455,2.8862677,ITPR1,2.9656496,3.2534734351457e-11,7.027334,ABCC4,2.9225557,0.0038300370274086917,3.7473629
ACP5,3.0224588,0.0,41.058224,BRI3,1.0467436,3.587181446093913e-135,24.93266,CDK4,1.3240232,4.403061313034565e-101,21.55576,IL3RA,2.8546853,1.8768476181624163e-203,30.610302,BTK,4.6043453,0.0,50.292004,ASAH1,2.918689,0.0,64.14368,PLAUR,1.7047646,8.542427680822179e-51,15.224986,CES1,1.6117586,1.1064375809121683e-22,10.047559,EEF2,0.6007923,7.133467761557109e-13,7.5963674,FN1,4.4338665,0.0,63.39233,CCDC80,2.5031543,0.0,47.698315,EPAS1,1.628589,0.0,52.295094,CCNB2,4.4240994,2.3371720765160964e-256,34.369358,TCP11L2,4.765018,1.3328224602279092e-21,9.734609,IL2RG,2.4761236,4.795933782108717e-38,13.078848,SDC1,3.7083967,0.011837244745419967,2.8816469,SELL,3.9487576,3.25653086794463e-11,7.027084,LGALSL,4.8431735,0.004125716993793383,3.7217832
LRPAP1,2.1979287,0.0,41.041412,C5AR1,2.092051,2.8230110091993193e-134,24.848719,KIF11,2.680248,1.4212134984368724e-100,21.500967,CSF2RA,2.5162423,1.129359201480983e-202,30.551302,CD69,3.6791444,0.0,50.20231,SLCO2B1,3.8000937,0.0,64.12855,CCL3,2.8730512,1.0631709112440696e-49,15.054808,CFLAR,1.8196576,2.1849428629774185e-22,9.978415,ANXA5,0.7946881,7.179042002927222e-13,7.595041,CCND1,2.5074704,0.0,63.371677,EXT1,2.1381204,0.0,47.490227,ANTXR1,2.3278222,0.0,52.263027,MAD2L1,3.720015,1.6381689655798624e-255,34.312187,PSMF1,1.8176072,6.924755653567564e-20,9.315717,FCMR,4.377324,1.0327088197321088e-37,13.019394,SEL1L,1.5284853,0.014922356834539293,2.800068,CORO1A,3.2075713,3.459563661138781e-11,7.0180416,PECAM1,3.2802944,0.005406410337131292,3.631342
FABP3,3.6336672,0.0,40.973278,EVI2B,1.9434813,6.174919623077135e-133,24.723053,HBB,4.8412857,4.6529641343782315e-98,21.228144,MCEMP1,2.8464239,1.2265481052012515e-199,30.3204,NFE2L2,1.6153976,0.0,49.78635,RNF13,2.6562884,0.0,64.083305,CD55,1.9690496,9.576834136078368e-49,14.905979,ATP2B1,1.9641767,3.4046750797217144e-22,9.932661,KIF1C,2.928451,7.674788045059144e-13,7.585389,COL4A2,2.519582,0.0,63.303688,PAWR,2.0236952,0.0,47.130035,SERPINH1,2.3186908,0.0,52.015884,ZWINT,3.021867,3.6844842090787915e-253,34.153614,UBE2H,2.1707604,1.701602362412316e-19,9.217752,ARRDC3,1.9192771,1.9501199935919128e-37,12.969752,HID1,9.320195,0.015298861933468175,2.7914402,PDE4B,3.289133,5.118310943668114e-11,6.9595456,MLC1,3.9864523,0.006780763760750018,3.5534241
CPVL,3.1803224,0.0,40.934685,CAPG,1.9480739,9.23876379902258e-132,24.612429,NUSAP1,2.6097035,1.3806128993801363e-97,21.176273,TYROBP,2.4316423,1.5469108781731301e-199,30.312395,NCOA4,2.1862369,0.0,49.584503,CD52,3.4510617,0.0,64.08118,PYGL,2.9513478,2.0698397080032896e-48,14.852443,SOD2,1.6906614,3.7939354295405106e-22,9.921365,SELENOM,1.7886934,1.1435530163791907e-12,7.5294013,ADAM9,1.963298,0.0,63.206837,SHC1,1.7810603,0.0,47.009266,SLC1A5,1.8108238,0.0,51.857174,SGO2,4.409756,1.0743541183327246e-248,33.851025,E2F2,5.6638985,6.077215615304612e-19,9.077255,NOP53,2.349414,6.962408564271381e-36,12.687913,PARM1,7.340338,0.016688189762956742,2.7608302,RCSD1,4.2384877,9.345980146217348e-11,6.8690996,ELF1,1.9346589,0.007289818060479924,3.529429
