Cluster,Gene,Score,Adjusted p-value
0,TGFBRAP1,-5.590726,8.474542436708735e-08
0,ZNF326,-5.590934,8.466155281878081e-08
0,PGM1,-5.59304,8.365791242049871e-08
0,UBE2K,-5.596238,8.214703542792363e-08
0,KIZ,-5.5986304,8.103853892509648e-08
0,ADPGK,-5.5998917,8.046794285156103e-08
0,ZNF75A,-5.6002555,8.031585401568184e-08
0,DIAPH1,-5.6009445,8.001385930384862e-08
0,AARS,-5.6023617,7.937876221613689e-08
0,HECTD2,-5.603766,7.875446576438846e-08
0,NOP58,-5.604572,7.840518591152842e-08
0,TRAF6,-5.604598,7.840518591152842e-08
0,SCML1,-5.6050663,7.821446441160926e-08
0,YIPF1,-5.605742,7.792598998697798e-08
0,NDUFB8,-5.6059113,7.786621027510067e-08
0,ALDH3B1,-5.6069775,7.740442828930052e-08
0,RNF26,-5.6069903,7.740442828930052e-08
0,ZNF436,-5.6100717,7.606480022791014e-08
0,DUT,-5.6108646,7.57327911411408e-08
0,FBXW8,-5.610943,7.571445989779303e-08
0,GPC6,-5.6126456,7.498839795831876e-08
0,RGP1,-5.6127367,7.496460866946116e-08
0,FAM120A,-5.614089,7.43963850274105e-08
0,RORA,-5.614206,7.436159875521496e-08
0,CPSF3,-5.6196012,7.209141004512467e-08
0,MRFAP1L1,-5.6197057,7.206308509176103e-08
0,ZNF292,-5.6203165,7.182366892832794e-08
0,BRF2,-5.6203556,7.182247120434598e-08
0,AGRN,-5.6210704,7.154074344293239e-08
0,NDUFAF1,-5.622982,7.076824281627586e-08
0,CYB5B,-5.624516,7.015689776561128e-08
0,EN1,-5.624698,7.009763412280006e-08
0,MPDZ,-5.625101,6.99488033569771e-08
0,BLVRA,-5.6260242,6.959028634484634e-08
0,DNAJC8,-5.6274414,6.903561533602722e-08
0,C5orf51,-5.6308866,6.768463627782791e-08
0,ABCF2,-5.6324987,6.706880220841342e-08
0,CD3EAP,-5.6328497,6.694640437664492e-08
0,POLR1B,-5.633877,6.656264932135528e-08
0,COMMD1,-5.634059,6.650633490568842e-08
0,PDE3A,-5.635125,6.6110063798149e-08
0,WDR36,-5.638739,6.475110770242482e-08
0,GEMIN6,-5.638882,6.471093256315603e-08
0,ZNF462,-5.639077,6.465125782263465e-08
0,PLEKHA8,-5.6404424,6.415420169058025e-08
0,OGFOD3,-5.6419635,6.36031809515666e-08
0,TUBG1,-5.6420674,6.357810571563726e-08
0,STEAP1,-5.6422625,6.35194484262186e-08
0,CCT6A,-5.6429777,6.326938071999603e-08
0,VAMP2,-5.6434326,6.311556594279433e-08
0,CINP,-5.643446,6.311556594279433e-08
0,MED19,-5.645136,6.252017397392442e-08
0,LPCAT3,-5.645175,6.25191411853715e-08
0,COMMD10,-5.645669,6.23529615930573e-08
0,SLC25A16,-5.647281,6.178425406124244e-08
0,NAIF1,-5.6495953,6.097108814888526e-08
0,PES1,-5.651663,6.025486467480676e-08
0,RBM27,-5.654913,5.9138087549478996e-08
0,TMEM192,-5.655979,5.8784493960024244e-08
0,CIB1,-5.657045,5.8432952487536894e-08
0,PROSER1,-5.6580853,5.809225018113176e-08
0,MAST2,-5.6587353,5.788486252639022e-08
