Cluster,Gene,Score,Adjusted p-value
0,KNSTRN,5.4897985,1.7976883852911594e-06
0,NUDT21,5.489547,1.7976883852911594e-06
0,TACC1,5.488289,1.806062478860954e-06
0,NAP1L4,5.4820004,1.8577090313523126e-06
0,POLQ,5.4630084,2.0428931768287016e-06
0,SGK1,5.451689,2.1583237010703754e-06
0,NFATC3,5.4513116,2.1583237010703754e-06
0,STK26,5.4508085,2.1583237010703754e-06
0,NRGN,5.4506826,2.1583237010703754e-06
0,FOXP1,5.4407463,2.2714032697168464e-06
0,MNS1,5.4255276,2.4678513830197342e-06
0,PSMC3IP,5.416975,2.582691635628847e-06
0,SYAP1,5.39182,2.9432312932705922e-06
0,CDK2,5.391443,2.9432312932705922e-06
0,CREB3L2,5.3620114,3.4415244965989085e-06
0,SAP30,5.3561,3.5395563643409473e-06
0,EDEM1,5.3561,3.5395563643409473e-06
0,GTSE1,5.350692,3.6219019122019303e-06
0,SLC43A3,5.3308196,4.0048128951443616e-06
0,YEATS4,5.323902,4.1414009696425705e-06
0,DIAPH3,5.3140917,4.351120632466224e-06
0,RAD54L,5.3134627,4.356358698667856e-06
0,GLO1,5.3035264,4.5798037630136634e-06
0,CEP128,5.296735,4.732211186842734e-06
0,PLK4,5.284786,5.0404983280280835e-06
0,SLC7A5,5.277743,5.226463158002925e-06
0,OXCT1,5.2698193,5.4405417676620785e-06
0,GGH,5.2695675,5.4405417676620785e-06
0,BUB1B,5.25699,5.80032469204219e-06
0,RBBP8,5.222905,6.905836410460241e-06
0,PRR11,5.220264,6.985116006022138e-06
0,MCM4,5.206303,7.4665599597912625e-06
0,RNF138,5.1992598,7.721865965032428e-06
0,CD82,5.197247,7.789219025601366e-06
0,HAUS6,5.1935997,7.909653465881243e-06
0,RMI1,5.183664,8.307731061569991e-06
0,CDC20,5.1775007,8.567891572278732e-06
0,MYBL1,5.1699543,8.884440942098349e-06
0,SFXN1,5.1591377,9.334705482495482e-06
0,LEO1,5.1564965,9.447556965472648e-06
0,CENPS,5.1529746,9.606767446809049e-06
0,BACE2,5.138762,1.0340943476807118e-05
0,CLSPN,5.12304,1.1195406954174268e-05
