C0_names,C0_logfold,C0_pvals_adj,C0_z_score,C1_names,C1_logfold,C1_pvals_adj,C1_z_score,C2_names,C2_logfold,C2_pvals_adj,C2_z_score,C3_names,C3_logfold,C3_pvals_adj,C3_z_score,C4_names,C4_logfold,C4_pvals_adj,C4_z_score,C5_names,C5_logfold,C5_pvals_adj,C5_z_score,C6_names,C6_logfold,C6_pvals_adj,C6_z_score,C7_names,C7_logfold,C7_pvals_adj,C7_z_score,C8_names,C8_logfold,C8_pvals_adj,C8_z_score,C9_names,C9_logfold,C9_pvals_adj,C9_z_score,C10_names,C10_logfold,C10_pvals_adj,C10_z_score,C11_names,C11_logfold,C11_pvals_adj,C11_z_score,C12_names,C12_logfold,C12_pvals_adj,C12_z_score,C13_names,C13_logfold,C13_pvals_adj,C13_z_score,C14_names,C14_logfold,C14_pvals_adj,C14_z_score,C15_names,C15_logfold,C15_pvals_adj,C15_z_score,C16_names,C16_logfold,C16_pvals_adj,C16_z_score,C17_names,C17_logfold,C17_pvals_adj,C17_z_score,C18_names,C18_logfold,C18_pvals_adj,C18_z_score,C19_names,C19_logfold,C19_pvals_adj,C19_z_score,C20_names,C20_logfold,C20_pvals_adj,C20_z_score,C21_names,C21_logfold,C21_pvals_adj,C21_z_score,C22_names,C22_logfold,C22_pvals_adj,C22_z_score,C23_names,C23_logfold,C23_pvals_adj,C23_z_score
TCN1,-0.490452,0.05480875486435632,2.2052333,ACTL9,-13.5523405,1.0,-0.002696144,COQ5,0.34226477,1.0345981186059924e-14,7.8716493,GRHL2,-13.342058,1.0,-0.0022402655,CASP5,1.3512638,0.7110400216812768,0.74500984,C12orf50,-18.562128,1.0,-0.045350224,TAAR1,-17.399311,1.0,-0.020823637,THOP1,0.013575843,0.9207079892529588,0.52663016,SPRR1B,0.0,1.0,0.0,TRIM71,-17.52763,1.0,-0.010781022,SH3GLB2,-0.110737555,0.35016527470186737,1.2759821,HDHD3,0.0889286,0.6345279977719562,1.1088289,OR4D9,-14.498285,1.0,-0.0030307933,OR5V1,-16.331339,1.0,-0.0020344458,HGS,0.45066953,2.8069149752126066e-11,6.8512797,IL1F10,-18.011003,1.0,-0.015220916,DAND5,-17.26132,1.0,-0.0032011783,RPP30,0.16694403,1.4165773455656024e-60,16.49439,NEK9,0.3577964,1.0757887060593384e-47,14.591018,WDR88,-16.52982,1.0,-0.005647866,KIAA1841,1.1718675,1.5378501132104372e-15,8.118972,KSR2,-18.550882,1.0,-0.039470475,CLCN1,-17.437948,1.0,-0.007872323,ANKRD30B,-18.489084,1.0,-0.022415014
PSMD14,0.23234795,0.056082403581246186,2.1959722,SP6,-12.161154,1.0,-0.002696144,POLR1E,0.3796918,1.0935844826360652e-14,7.86467,SCYGR8,-12.061104,1.0,-0.0022402655,JMY,0.30918673,0.7125933012452054,0.7430366,SLITRK5,-18.313662,1.0,-0.045350224,RTP5,-17.654491,1.0,-0.020823637,ZNF17,0.20138115,0.9207079892529588,0.5266294,AL162596.1,0.0,1.0,0.0,MUC5AC,-16.897556,1.0,-0.010781022,VPS33B,0.070459075,0.35045913934631334,1.2754481,MAP1S,0.20020272,0.6355576352920728,1.1077421,STOML3,-12.449815,1.0,-0.0030307933,ASXL3,-15.236022,1.0,-0.0020344458,JOSD2,0.15460569,2.808887768243587e-11,6.851149,TRIM40,-18.118626,1.0,-0.015220916,DSC1,-19.287642,1.0,-0.0032011783,WDR5B,0.45631495,1.474309606056098e-60,16.491966,RFXANK,0.16198856,1.0890867966559413e-47,14.590167,APOA2,-17.02283,1.0,-0.005647866,NUP160,0.43667272,1.5443739886135481e-15,8.118436,SERPINF2,1.3717918,1.0,-0.039652277,KISS1R,-17.871248,1.0,-0.007872323,SNTG2,-18.408056,1.0,-0.022415014
GTF2F1,0.09561098,0.056194129899641586,2.1951044,CFHR3,-14.57575,1.0,-0.002696144,CFAP410,0.7704474,1.1542744514232343e-14,7.8578644,BMP15,-10.635483,1.0,-0.0022402655,LURAP1,0.43615288,0.7126427640499994,0.74283993,TRPA1,-17.369759,1.0,-0.045350224,SIAH3,-17.561888,1.0,-0.020823637,ICE2,0.10703779,0.9217630908250232,0.52528423,KPRP,0.0,1.0,0.0,SMIM10L2A,-17.049417,1.0,-0.010781022,S100A1,2.9504216,0.3512220904445775,1.2740954,NFYB,0.15018204,0.6380918634218556,1.1050277,RAX,-15.3044615,1.0,-0.0030307933,TBPL2,-15.237102,1.0,-0.0020344458,RER1,0.49617013,2.8698260039922634e-11,6.848048,GRIN2C,-18.251455,1.0,-0.015220916,TNNI1,-17.837864,1.0,-0.0032011783,SLC9B2,1.8763387,1.556607779748154e-60,16.488672,DPP8,0.29960027,1.1406822188134863e-47,14.586996,GHRH,-17.103407,1.0,-0.005647866,RNF170,1.0556501,1.5579720761276092e-15,8.11735,CCDC151,-18.771984,1.0,-0.040050924,FGF22,-16.97979,1.0,-0.007872323,PLEKHG4B,-19.70816,1.0,-0.022415014
FAM193A,0.20015998,0.056896914555407976,2.1901338,NWD2,-14.507662,1.0,-0.002696144,ALG2,0.30578655,1.1928994136773894e-14,7.8536987,SPATA3,-14.142395,1.0,-0.0022402655,ACP1,-0.0077252053,0.7134815150441942,0.7417695,TLX2,-17.63324,1.0,-0.045350224,ALB,-17.227873,1.0,-0.020823637,CYB5B,-0.09049105,0.9224497587962208,0.5243485,MBD3L2B,0.0,1.0,0.0,CD300LG,-16.780676,1.0,-0.010781022,TNFSF8,-0.17338969,0.35135305488720137,1.2737725,RPUSD3,0.19816361,0.6382100361878839,1.1046684,OR4D10,-16.307556,1.0,-0.0030307933,TAS2R16,-15.73884,1.0,-0.0020344458,ARF3,0.2790051,2.8750370245930633e-11,6.8477583,RASSF6,-18.45925,1.0,-0.015220916,ECEL1,-17.060253,1.0,-0.0032011783,EHMT2,0.3968243,1.730460376255899e-60,16.482262,MAGT1,0.20957814,1.1487192715402973e-47,14.586505,CACNA2D3,-16.08673,1.0,-0.005647866,MBIP,0.45713887,1.6845936628822204e-15,8.107815,CCDC65,-19.272663,1.0,-0.040050924,GPR32,-17.642061,1.0,-0.007872323,PRR19,-18.43692,1.0,-0.022415014
ZNF341,0.6549792,0.05692949795519418,2.189865,BRINP3,-14.221529,1.0,-0.002696144,LCMT2,0.83559746,1.2193448638727025e-14,7.850929,PWWP3B,-14.158708,1.0,-0.0022402655,C6orf226,0.348628,0.7138398997063797,0.74125946,PPP1R42,-16.669453,1.0,-0.045350224,HAPLN4,-16.628218,1.0,-0.020823637,NRL,0.60073507,0.9226665042208857,0.52399904,LHFPL4,0.0,1.0,0.0,RHOXF1,-18.109238,1.0,-0.010781022,TRMT44,0.09726058,0.3517158186458575,1.2731274,MTF1,0.0396244,0.6384847015457226,1.1043196,NR2E3,-14.316966,1.0,-0.0030307933,SLC18A3,-13.911559,1.0,-0.0020344458,EIF2D,0.17808849,2.9118805742634554e-11,6.845906,PON1,-16.802658,1.0,-0.015220916,CRYBB3,-16.311436,1.0,-0.0032011783,LAMP1,0.43970028,1.827320592348816e-60,16.478945,SRCAP,0.1741377,1.2080014880879046e-47,14.583058,BTN1A1,-15.965712,1.0,-0.005647866,TBC1D12,1.0259951,1.7346427665050456e-15,8.104233,SLC30A8,-19.719992,1.0,-0.040050924,GRP,-16.781235,1.0,-0.007872323,MATN1,-19.177687,1.0,-0.022415014
CCS,0.27014044,0.05742263315223781,2.1861668,RFPL4AL1,-13.791744,1.0,-0.002696144,NUFIP1,0.6347527,1.2234216279536931e-14,7.85049,KRT6C,-14.158708,1.0,-0.0022402655,EIF2AK3,-0.08204179,0.7140938908658315,0.7408601,LRFN5,-17.515306,1.0,-0.045350224,TAFA3,-16.73367,1.0,-0.020823637,EXD1,1.5835925,0.9243366985827823,0.5220055,KNG1,0.0,1.0,0.0,TEKT5,-16.644617,1.0,-0.010781022,NOP9,0.007170618,0.3523001466201865,1.2720131,BAG1,0.041084893,0.6393408619839163,1.1031077,OR4X1,-15.659054,1.0,-0.0030307933,LCE2C,-15.809394,1.0,-0.0020344458,POLL,0.3447133,2.9452504642126e-11,6.8442135,KIAA2012,-15.947844,1.0,-0.015220916,GRM4,-16.677574,1.0,-0.0032011783,YPEL3,-0.02803996,1.9581255623016264e-60,16.474752,GPR137,0.6896447,1.3613168913886558e-47,14.574887,WEE2,-16.567156,1.0,-0.005647866,CHPF2,0.27310354,1.7548230141775753e-15,8.102805,HOXB8,-18.129398,1.0,-0.040050924,FAT2,-17.193296,1.0,-0.007872323,PRR29,-18.459187,1.0,-0.022415014
ZNF335,0.34427407,0.05742671897586584,2.1860952,TRPC5,-13.95601,1.0,-0.002696144,DDX52,0.28562698,1.2640763563259657e-14,7.846369,CRHR2,-15.616943,1.0,-0.0022402655,APOC4,1.9928017,0.7149863207793927,0.73958915,RFPL3,-17.51806,1.0,-0.045350224,LGI2,-16.94948,1.0,-0.020823637,TUT1,0.15483165,0.9243366985827823,0.5219968,RPRML,0.0,1.0,0.0,STX19,-17.216074,1.0,-0.010781022,PTRHD1,0.009132456,0.3553442918704109,1.2664782,OGFOD1,0.16263172,0.6393408619839163,1.1030796,GABRP,-11.72984,1.0,-0.0030307933,GPR158,-12.713287,1.0,-0.0020344458,ATP13A2,0.54380137,3.037965641291012e-11,6.8397446,CRYBB3,-16.327349,1.0,-0.015220916,ARID3C,-17.398201,1.0,-0.0032011783,KLHL20,0.23386483,1.9639961705303713e-60,16.47456,POLR2G,0.21465366,1.4280054499626009e-47,14.571609,ACRV1,-15.71614,1.0,-0.005647866,GGCX,0.8108621,1.757880171124754e-15,8.1025715,KCNK12,-19.46045,1.0,-0.040050924,HES7,-17.236206,1.0,-0.007872323,LVRN,-18.556025,1.0,-0.022415014
MESD,0.13766186,0.05785841050623651,2.1828399,SPPL2C,-14.147623,1.0,-0.002696144,PGAP2,0.2924998,1.298742048038707e-14,7.842953,FAM205C,-15.733069,1.0,-0.0022402655,TRIM56,0.35496348,0.7158640282073103,0.73859483,PAX9,-17.230007,1.0,-0.045350224,ZBTB8B,-16.991228,1.0,-0.020823637,OR2AE1,0.6266186,0.9243464597926466,0.52185243,REG1A,0.0,1.0,0.0,GML,-17.811922,1.0,-0.010781022,DDX19B,0.051207483,0.35706235828182176,1.2633784,ZNF841,0.100777246,0.6401970915880216,1.1020843,OR5K3,-16.5045,1.0,-0.0030307933,GALR3,-15.382506,1.0,-0.0020344458,LANCL2,0.21461825,3.051560469294319e-11,6.8390746,ANKRD65,-17.140848,1.0,-0.015220916,IL1F10,-17.995089,1.0,-0.0032011783,PCYT2,0.20434593,2.0286147772538048e-60,16.47259,MAP6,2.407184,1.8770876461554855e-47,14.55288,PRR35,-16.134436,1.0,-0.005647866,C6orf132,2.0149179,1.7705229068379797e-15,8.101678,PNLDC1,-19.348722,1.0,-0.040050924,MYH14,-17.243889,1.0,-0.007872323,SLFNL1,-18.794893,1.0,-0.022822559
D2HGDH,0.8077005,0.058112652556894115,2.1810672,TLX3,-15.261303,1.0,-0.002696144,ABHD16A,0.11741644,1.433165204846775e-14,7.830519,KCNH5,-10.212778,1.0,-0.0022402655,INKA2,0.25490516,0.715988801200131,0.7383976,SUN3,-16.820166,1.0,-0.045350224,ITIH1,-17.598516,1.0,-0.020823637,KCNK7,0.7074927,0.9244857157102359,0.52163726,WNT9B,0.0,1.0,0.0,SCN10A,-17.423496,1.0,-0.010781022,RLF,-0.044564154,0.35728761135616416,1.2629609,ZNF791,0.2135831,0.6443443614568239,1.0974921,SMOC2,-16.167294,1.0,-0.0030307933,A1CF,-16.562977,1.0,-0.0020344458,RNASEK,0.49020362,3.14003057786239e-11,6.834948,ECEL1,-17.076166,1.0,-0.015220916,KCNK4,-16.271336,1.0,-0.0032011783,FIP1L1,0.12435653,2.1821224758881643e-60,16.468166,MTRR,0.32523695,2.183625662145945e-47,14.542493,FAM110C,-17.435337,1.0,-0.005647866,SLC26A2,0.12940533,1.9828464194400272e-15,8.087803,SLC17A3,-19.840792,1.0,-0.040050924,CATSPERB,-18.16086,1.0,-0.007872323,PADI1,-18.240072,1.0,-0.022822559
LENG1,0.31741416,0.05823057956685375,2.1802237,LEMD1,-14.840495,1.0,-0.002696144,WARS2,0.7916924,1.504616346419846e-14,7.8243594,KRT84,-14.600748,1.0,-0.0022402655,NDUFB8,-0.05645443,0.7195764415734844,0.7344106,FER1L5,-17.171196,1.0,-0.045350224,IHH,-17.317852,1.0,-0.020823637,SMG1,-0.0014746886,0.9249430562443569,0.5207542,CNTN6,0.0,1.0,0.0,PDZD3,0.50146717,1.0,-0.011302515,DENND4A,-0.06762023,0.3577198243520327,1.2621559,SFI1,0.28825054,0.6453272243657755,1.0964599,TERB2,-15.443961,1.0,-0.0030307933,ESX1,-13.865863,1.0,-0.0020344458,ARL6,1.2725424,3.141883455433013e-11,6.834833,TRIML2,-17.05029,1.0,-0.015220916,NEBL,-16.765446,1.0,-0.0032011783,MARC2,1.5926535,2.734360168405488e-60,16.454475,ZNF576,0.79732794,2.219299138667878e-47,14.54137,DISP3,-16.265604,1.0,-0.005647866,KCNG1,1.9784521,2.0238972881356694e-15,8.085283,GIPC3,-18.788267,1.0,-0.040050924,OR6K2,-17.442844,1.0,-0.007872323,VSNL1,-18.5069,1.0,-0.022822559
TMEM223,1.1134477,0.05825569625023248,2.18001,NKX1-1,-14.122718,1.0,-0.002696144,GDE1,0.1241374,1.5136909014744972e-14,7.823582,CASP14,-15.138871,1.0,-0.0022402655,DPM3,0.42280903,0.7199946335272303,0.73386216,RNASE13,-18.288712,1.0,-0.045350224,LGSN,-17.52861,1.0,-0.020823637,DSTYK,0.038831916,0.9249430562443569,0.5207253,LCE1C,0.0,1.0,0.0,HHIPL2,1.8096809,1.0,-0.011548849,RMND5B,-0.051620875,0.3592097944483727,1.2593789,PLEKHA7,1.0036769,0.6455580661361224,1.0961552,SLC24A2,-15.052681,1.0,-0.0030307933,SLC10A2,-16.128515,1.0,-0.0020344458,CCAR2,0.4094642,3.188513041232467e-11,6.8326907,TH,-16.728773,1.0,-0.016066523,S100G,-16.767511,1.0,-0.0032011783,TRIM27,0.15224078,2.7791551349281625e-60,16.45348,NARS,0.29388916,2.745211635416465e-47,14.526794,EN2,-16.743626,1.0,-0.005647866,POP1,1.284236,2.0803392731633507e-15,8.081908,AC010325.1,-19.02653,1.0,-0.040050924,RGS22,-16.101938,1.0,-0.007872323,CORO6,-18.539227,1.0,-0.022822559
ZNF14,0.7023249,0.058482838722885316,2.1783867,HMHB1,-12.431939,1.0,-0.002696144,PGBD4,0.76925135,1.5808544813592453e-14,7.8180976,OR1I1,-12.9671755,1.0,-0.0022402655,PAIP2,0.07074899,0.7239851755343595,0.7291109,SCN4A,-18.146158,1.0,-0.045350224,RNF212B,-17.344355,1.0,-0.020823637,HIST1H4I,1.1373428,0.9255116912241426,0.52009064,REG3A,0.0,1.0,0.0,CCDC168,0.8185337,1.0,-0.011567192,KPTN,0.12678914,0.3597952605638041,1.2582757,WRNIP1,0.06072456,0.6469580485987185,1.0945276,MS4A10,-15.90382,1.0,-0.0030307933,UNC5A,-12.867207,1.0,-0.0020344458,ARRDC3,0.49357167,3.189253610772775e-11,6.832627,RFPL3,-17.407072,1.0,-0.016066523,TRIML2,-17.034376,1.0,-0.0032011783,HECW2,1.3317841,2.8256677458775397e-60,16.452463,KCND3,2.0679598,2.782587981633239e-47,14.525855,SCYGR4,-15.939803,1.0,-0.005647866,RPP40,1.8388289,2.122692205224321e-15,8.079429,FOXL2,-18.879742,1.0,-0.040050924,LGALS9C,-17.218374,1.0,-0.007872323,IL36B,-19.608051,1.0,-0.022822559
SLC37A1,0.24148577,0.058874937126399345,2.175529,RTL4,-14.30117,1.0,-0.002696144,C22orf39,0.53089666,1.619524507471667e-14,7.8150334,GPR6,-14.85862,1.0,-0.0022402655,IMPAD1,-0.064817384,0.7252813499836632,0.7275512,OR2AK2,-18.321228,1.0,-0.045350224,TRIM54,-16.409939,1.0,-0.020823637,MPZL2,0.05743012,0.9257135047801258,0.51982856,LCE1D,0.0,1.0,0.0,SLC52A3,-16.838358,1.0,-0.011761115,KIAA0319,2.8831651,0.3601154916338967,1.257598,PNP,-0.1367407,0.6469580485987185,1.0944765,PSMB11,-15.165461,1.0,-0.0030307933,EIF4E1B,-15.756322,1.0,-0.0020344458,BAP1,0.114185944,3.194677606435212e-11,6.832353,DEFB119,-18.653322,1.0,-0.016066523,ANKRD65,-17.124935,1.0,-0.0032011783,TMEM35B,0.1234894,2.894365844053253e-60,16.450996,DDX52,0.35380813,3.0896675894691975e-47,14.518667,MYH2,-15.068652,1.0,-0.005647866,DDX49,0.3264515,2.2238004514991034e-15,8.073709,EXOC3L1,-18.193356,1.0,-0.040631372,CX3CL1,-16.434786,1.0,-0.007872323,OR6C2,-19.105612,1.0,-0.022822559
HOMER3,0.35452473,0.05908388118351014,2.1739976,ALPI,-15.607159,1.0,-0.002696144,SEC61G,0.34333706,1.6964439754735407e-14,7.8091455,KIF2B,-14.240348,1.0,-0.0022402655,TFAP2E,0.63431007,0.7268484146679299,0.7254459,TAS2R8,-17.121264,1.0,-0.045350224,ACOT6,-17.159142,1.0,-0.020823637,CFAP45,0.36261827,0.9275038892726736,0.51742053,KRTAP10-11,0.0,1.0,0.0,ACKR1,-18.22759,1.0,-0.011761115,GFOD1,-0.11836466,0.3606566990196864,1.2566222,L2HGDH,-0.18374433,0.6472457950599395,1.0941172,DCC,-15.211549,1.0,-0.0030307933,ODF1,-14.827298,1.0,-0.0020344458,SIRT6,0.37023154,3.2125604368203506e-11,6.831522,TMEM95,-17.154552,1.0,-0.016066523,KCNU1,-17.13113,1.0,-0.0032011783,STRN,0.10529387,2.9712496445848996e-60,16.449396,UTP4,1.1351043,3.1065178894648623e-47,14.518282,SYN2,1.7584028,1.0,-0.005718284,SPTLC1,0.40145886,2.244675016677228e-15,8.072546,PDE8B,-19.650509,1.0,-0.040631372,C2orf83,-17.564749,1.0,-0.007872323,GABRB3,-18.738499,1.0,-0.022822559
APH1A,0.091335796,0.05922366719141772,2.1730192,PIGR,-12.740351,1.0,-0.002696144,ZNF182,0.52169096,1.731922547857334e-14,7.8065157,IFNA2,-11.635747,1.0,-0.0022402655,VTA1,0.063217394,0.7271657589335505,0.7250471,DUSP21,-18.438784,1.0,-0.045350224,RIMBP2,-18.506578,1.0,-0.020823637,CRIP3,1.887075,0.9283966973805744,0.51651293,PRR23B,0.0,1.0,0.0,LRRC26,-17.620207,1.0,-0.011761115,MOB2,0.07286395,0.36095183439762585,1.2560954,RNF220,0.026063323,0.6475062155527151,1.0935957,NOBOX,-15.178757,1.0,-0.0030307933,H1FOO,-15.188857,1.0,-0.0020344458,TSC22D2,0.43976697,3.23931228788506e-11,6.8303022,AC010255.3,-17.055029,1.0,-0.016066523,UBQLN3,-17.662216,1.0,-0.0032011783,TAF12,0.139635,3.292862947117065e-60,16.44316,HILPDA,1.2996353,3.209032722006822e-47,14.516044,PRAMEF10,-16.823019,1.0,-0.0063538495,MAEA,0.22885993,2.3238932890945575e-15,8.06829,PPP2R2B,-20.494823,1.0,-0.040631372,PCDHAC1,-16.587074,1.0,-0.007872323,SPINK4,-19.430637,1.0,-0.022822559
SLC4A7,0.37008524,0.05930811856636511,2.1723683,DUXA,-14.866469,1.0,-0.002696144,CDC40,0.3151559,1.770423555575287e-14,7.8037014,TRDN,-14.581104,1.0,-0.0022402655,RBM43,0.452624,0.7297607506709334,0.72153723,STAB2,-17.352098,1.0,-0.045350224,MTTP,-17.217888,1.0,-0.020823637,UQCRHL,0.15745288,0.9303835651828571,0.51458436,KRTAP10-8,0.0,1.0,0.0,RNASE7,-17.551172,1.0,-0.011761115,SLTM,-0.015506956,0.3617817030520685,1.2546052,GOLPH3L,0.14171743,0.6475062155527151,1.0935394,IFNW1,-16.087442,1.0,-0.0030307933,ABRA,-15.126605,1.0,-0.0020344458,ZNF260,0.25696146,3.257439816193579e-11,6.829471,FGF17,-17.70847,1.0,-0.016066523,CAMKV,-17.431126,1.0,-0.0032011783,NOC2L,0.22048722,3.355196716677695e-60,16.44201,CWC27,0.28542367,3.3345718985094156e-47,14.513399,ASB14,-16.693352,1.0,-0.0063538495,TUBD1,1.1146199,2.4089167939696833e-15,8.063878,COL10A1,-18.705957,1.0,-0.040631372,OR8B12,-17.426258,1.0,-0.007872323,MAP3K15,-18.885042,1.0,-0.022822559
GOLT1B,0.06904884,0.0593216228134548,2.1722345,CTAG2,-13.654056,1.0,-0.002696144,PIDD1,1.8774921,1.77374530680354e-14,7.803437,TUBA3E,-15.630443,1.0,-0.0022402655,CHMP4C,0.18957834,0.7317632623565532,0.71909887,PPFIA2,-16.799086,1.0,-0.045350224,ZNF80,-17.665491,1.0,-0.020823637,ZNF862,0.16705057,0.9307497195523394,0.513801,RBPJL,0.0,1.0,0.0,MAT1A,-16.920633,1.0,-0.011761115,NCOR1,0.0053577274,0.36256034741436133,1.2530334,ZNF700,0.008910143,0.648728187298643,1.0921161,FABP2,-14.787472,1.0,-0.0030307933,TTLL6,-15.874718,1.0,-0.0020344458,JHY,0.9992045,3.26249515095547e-11,6.8292184,GLTPD2,-17.365726,1.0,-0.016066523,NUDT10,-17.852507,1.0,-0.0032011783,ZDHHC13,0.20860331,3.4927158071246995e-60,16.439566,C5orf15,0.6176357,3.355538012264981e-47,14.512957,C13orf46,-15.608857,1.0,-0.0063538495,CEPT1,0.24301673,2.4502893907808003e-15,8.061775,RASGEF1C,-19.188745,1.0,-0.040631372,C2CD4D,-17.969263,1.0,-0.007872323,CA6,-18.885021,1.0,-0.022822559
USP25,0.0007635872,0.05946537978607712,2.1712034,PYDC2,-15.090802,1.0,-0.002696144,EEFSEC,0.2602147,1.778883450571545e-14,7.8030386,KCNV1,-14.33668,1.0,-0.0022402655,SDHAF4,0.2833623,0.7317632623565532,0.7189334,FGF17,-17.819462,1.0,-0.045350224,EPHA8,-17.57302,1.0,-0.020823637,OR52B2,1.1840839,0.9313718256319524,0.5131468,BOD1L2,0.0,1.0,0.0,GPC3,-16.459003,1.0,-0.011761115,CD300C,0.41756904,0.36488784152270326,1.2491684,PLD1,-0.18236446,0.649118109579179,1.0915772,VWA3B,-13.4139385,1.0,-0.0030307933,OPN1SW,-16.450361,1.0,-0.0020344458,RETREG3,0.24928491,3.270861351174261e-11,6.8288207,SEMA3E,-16.314146,1.0,-0.016066523,CD160,-19.249624,1.0,-0.0032011783,PLEKHF1,0.784682,3.6073526795051733e-60,16.437584,SIX5,2.1430757,3.414896704661115e-47,14.511742,ZFR2,-16.379383,1.0,-0.0063538495,TRMT1L,0.38895354,2.6835204394492924e-15,8.05059,GRM1,-19.280247,1.0,-0.040631372,LIN28A,-17.76645,1.0,-0.007872323,APC2,-18.862686,1.0,-0.022822559
ISOC2,0.29135773,0.05978006307760316,2.1690555,USP29,-15.590156,1.0,-0.002696144,SAP18,0.14316933,1.7886548073968767e-14,7.802327,PPY,-14.804384,1.0,-0.0022402655,TRIM52,0.08497566,0.7317632623565532,0.7189137,SEMA3E,-16.425129,1.0,-0.045350224,GPRC5D,-18.103945,1.0,-0.020823637,WFIKKN1,1.2958102,0.9317347735062332,0.51266086,ST8SIA3,0.0,1.0,0.0,PPP1R17,-18.289505,1.0,-0.011761115,PREB,0.014077655,0.36526244830692634,1.2484834,CEP162,0.20379022,0.6491869560559924,1.0914291,CPN1,-15.387623,1.0,-0.0030307933,PGK2,-15.512633,1.0,-0.0020344458,SP140L,0.23112355,3.2729921149735355e-11,6.828697,RSPO4,-17.957346,1.0,-0.016066523,CHRDL2,-16.232546,1.0,-0.0032011783,NMRAL1,0.0685241,3.8041045799416805e-60,16.434341,SFXN3,0.19742304,3.503074787530105e-47,14.509967,LINC02218,-16.79669,1.0,-0.0063538495,SAAL1,0.8126408,2.7319640122867697e-15,8.048355,HMX3,-19.50366,1.0,-0.040631372,DACT2,-18.83066,1.0,-0.007872323,CHRNE,-18.718023,1.0,-0.022822559
PLXNB1,1.3721849,0.059970175146350134,2.1677098,SLC1A6,-14.904484,1.0,-0.002696144,GAL,2.718432,1.8726285814979578e-14,7.7964754,TNP1,-15.138871,1.0,-0.0022402655,DUPD1,1.6949712,0.7317920937931259,0.71881783,TENM1,0.07494884,1.0,-0.045604885,PRSS56,-17.306967,1.0,-0.020823637,ZNF492,0.81497484,0.9335686826817511,0.51072943,RYR2,0.0,1.0,0.0,FA2H,-17.378922,1.0,-0.011761115,APOC4,2.5342932,0.36526244830692634,1.2484642,WDR90,0.61627626,0.6498367657213168,1.090684,C6,-15.527581,1.0,-0.0030307933,CBLL2,-14.905121,1.0,-0.0020344458,FTSJ1,0.32350284,3.327176661145326e-11,6.82631,STAB2,-17.24111,1.0,-0.016066523,FAM83C,-17.567657,1.0,-0.0032011783,G2E3,0.30515426,3.959624800280324e-60,16.4319,MYO1D,0.19944777,3.670887927156913e-47,14.506744,ACCSL,-15.582042,1.0,-0.0063538495,SPAG7,0.21172343,2.7349885194495307e-15,8.048198,TRAPPC3L,-18.493513,1.0,-0.040631372,TAC1,-18.764406,1.0,-0.007872323,CETP,-18.914627,1.0,-0.022822559
KIF15,0.15816353,0.060637772069945674,2.1630125,TAC4,-14.140624,1.0,-0.002696144,ZNF623,0.3774678,1.93534169793923e-14,7.7922745,RHBG,-15.117475,1.0,-0.0022402655,HSF5,0.6463038,0.7346452903816159,0.7153068,OR2C1,-0.4406801,1.0,-0.045788933,SLC6A15,-16.971737,1.0,-0.020823637,OSBPL5,0.14018342,0.9340266577426639,0.5098601,DCDC2C,0.0,1.0,0.0,KCNK15,-14.999215,1.0,-0.011761115,SHPK,0.079912946,0.36529020798885586,1.2483578,ATAD3A,0.21609859,0.6498367657213168,1.0906401,SCGB2A2,-14.572574,1.0,-0.0030307933,GMCL2,-15.532437,1.0,-0.0020344458,GTF3C2,0.2112825,3.34026871712239e-11,6.8257165,LRFN5,-17.404318,1.0,-0.016066523,MYL2,-16.142574,1.0,-0.0032011783,ZNF717,1.1374075,4.2002037378897937e-60,16.428312,OGFRL1,0.35001725,3.9177317285587405e-47,14.502266,DUSP27,-16.501497,1.0,-0.0063538495,ABHD11,1.0304428,2.7429405821866402e-15,8.04782,CORIN,-18.32105,1.0,-0.040631372,SLC35F2,1.3619047,1.0,-0.008080571,NINL,2.5021667,1.0,-0.023114998
ARID4A,0.3078256,0.061355177146208986,2.1581635,OR7C1,-15.577242,1.0,-0.002696144,KBTBD6,1.0074888,1.9417643595919676e-14,7.7918353,FABP7,-11.357827,1.0,-0.0022402655,KIAA1143,0.27390045,0.7378740072519118,0.711277,VSIG2,-0.24432668,1.0,-0.045788933,KCNA2,-17.283329,1.0,-0.020823637,RAD23B,-0.076345116,0.9342232764584139,0.509603,MT1HL1,0.0,1.0,0.0,DENND2A,-16.297705,1.0,-0.011761115,XRCC1,-0.087170035,0.37135672342408865,1.2379771,TCERG1,-0.009552557,0.6514567301890567,1.0885915,CYP4F8,-14.479415,1.0,-0.0030307933,BHLHE22,-15.6990185,1.0,-0.0020344458,ZNF142,-0.0048950342,3.3578742619931595e-11,6.8249316,TAS2R8,-17.010277,1.0,-0.016066523,THRSP,-17.609196,1.0,-0.0032011783,SLC16A7,0.74441653,4.399192902264e-60,16.425491,WDR5B,0.57998127,4.073574979048733e-47,14.499563,GOLT1A,-16.684002,1.0,-0.0063538495,ADCY4,1.0949144,2.829288895881507e-15,8.0440035,OR52N4,-20.279627,1.0,-0.040631372,RPUSD2,2.1800127,1.0,-0.008247717,MYLK3,-19.054005,1.0,-0.023230106
