Cluster,Gene,Score,Adjusted p-value
1,CD37,11.566041,1.2304567507589327e-27
1,BTG1,11.1033,2.186039179934835e-25
1,JUND,10.652283,2.79680112178269e-23
1,PAX5,10.43764,2.5150408794949696e-22
1,AFF3,10.429468,2.5301304719070903e-22
1,CD83,10.415021,2.734920195227464e-22
1,TCL1A,9.236466,2.8792316247626334e-17
1,NIBAN3,8.953611,3.659351646611138e-16
1,CD24,8.87255,7.181517838850816e-16
1,TSC22D3,8.71854,2.6819564929302457e-15
1,CIITA,8.677861,3.52156672735173e-15
1,BTG2,8.676263,3.52156672735173e-15
1,CD22,8.661519,3.826139492271689e-15
1,FCMR,8.579865,7.453172734644235e-15
1,IGKC,8.575188,7.453172734644235e-15
1,MDM4,8.489094,1.44832827556102e-14
1,PLCG2,8.4451,2.0344695486072297e-14
1,PRKCB,8.260418,9.051209977046826e-14
1,OGA,8.093617,3.490930568406951e-13
1,CD52,8.059926,4.4528755664722195e-13
1,BANK1,8.055544,4.471106923375209e-13
1,FCRL1,7.9553576,9.49914487589235e-13
1,TMEM131L,7.6428967,1.0972608734364523e-11
1,PRDM2,7.634784,1.1361449734674988e-11
1,LTB,7.6038165,1.4051306466417301e-11
1,CD69,7.5909085,1.511609530692026e-11
1,REL,7.553664,1.9620389756430162e-11
1,ITPR1,7.474557,3.50177625502617e-11
1,IKZF3,7.375022,7.24683270464676e-11
1,RCSD1,7.252749,1.7233712470940208e-10
1,JUN,7.2522755,1.7233712470940208e-10
1,RUBCNL,7.1806293,2.8516706463939564e-10
1,PNRC1,7.044619,7.332000353486354e-10
1,PDE4B,7.0442047,7.332000353486354e-10
1,KLF2,6.9939933,1.0278682105392167e-09
1,LIMD2,6.9577556,1.3024192508428078e-09
1,CXCR5,6.9324126,1.526721718017374e-09
1,YPEL5,6.884451,2.0979023402718207e-09
1,PALM2-AKAP2,6.7790537,4.288817829880862e-09
1,BRD2,6.7509284,5.10824503167059e-09
1,PIK3AP1,6.721026,6.156381240286002e-09
1,BCL11A,6.6856766,7.556962614594835e-09
1,MICAL3,6.6802883,7.700107536706569e-09
1,HVCN1,6.661281,8.611169450161804e-09
1,CYFIP2,6.576608,1.5004956618375924e-08
1,SWAP70,6.5476537,1.761429820748079e-08
1,IER2,6.399683,4.468830383580406e-08
1,TNFRSF13C,6.29547,8.525512143500676e-08
1,IQSEC1,6.2655683,1.0177113631533165e-07
1,CLK1,6.228205,1.254593724964206e-07
1,JUNB,6.1922636,1.554166229818564e-07
1,FAM53B,6.168046,1.785959036342529e-07
1,PHACTR1,6.133585,2.1881922674949908e-07
1,P2RX5,6.124821,2.2799742013534574e-07
1,RASGRP2,6.071945,3.130170146874412e-07
1,IRF8,6.0519314,3.4555893186974044e-07
1,CD72,6.051695,3.4555893186974044e-07
1,SEL1L3,6.032747,3.8351881054905984e-07
1,FOXP1,6.0058646,4.4118900983217064e-07
1,DUSP1,5.977147,5.19753273816875e-07
1,ATP2A3,5.959857,5.706199449946976e-07
1,FGD2,5.938126,6.435809396940923e-07
1,SP100,5.919948,7.101443524318727e-07
1,TCF3,5.913731,7.286046447908402e-07
1,STRBP,5.8772564,8.8734110422714e-07
1,FCRL2,5.788202,1.4786498746820663e-06
1,RALGPS2,5.688015,2.6408858511304397e-06
1,EDEM1,5.6273227,3.677234937557842e-06
1,PLEKHA2,5.6253095,3.679497969438949e-06
1,PIK3CD,5.5676374,5.020509380974462e-06
1,RIPOR2,5.541762,5.760150365852073e-06
1,BLK,5.5207415,6.4252434658812695e-06
1,TXNIP,5.446608,9.570300586290497e-06
1,ADAM19,5.427897,1.0428671753289078e-05
1,JMJD1C,5.4276605,1.0428671753289078e-05
1,ZFP36L1,5.418305,1.0879356993258214e-05
1,SNX2,5.3788104,1.3423574979236066e-05
1,CLEC2D,5.274183,2.3639342312500867e-05
1,ALOX5,5.2358727,2.8549902219899394e-05
1,RBM6,5.1541014,4.347360527131741e-05
1,EZR,5.1291137,4.91947548961552e-05
1,WDFY4,5.117686,5.1786033136520724e-05
1,RERE,5.093468,5.832224392444642e-05
1,POU2AF1,5.063329,6.772483964976443e-05
1,ZBTB18,5.0340195,7.824144306575012e-05
1,DTX1,5.018151,8.422862471242148e-05
1,MME,5.006723,8.859312100171723e-05
1,ADAM28,4.89647,0.0001520968101764162
1,SMAP2,4.8814898,0.00016271866850339588
1,FOS,4.8130407,0.00022778887849923994
1,NIN,4.7791123,0.000267539068588901
1,BLNK,4.767625,0.00028088923183280245
1,RHOH,4.741276,0.000317371432157791
1,CCNG2,4.7085314,0.0003671163781616131
1,FOXO1,4.708354,0.0003671163781616131
1,HIF1A,4.7004786,0.00037848582079401746
1,IKZF2,4.6844916,0.00040598541785721046
1,AEBP1,4.6510367,0.0004702322182006686
1,CBX4,4.6444645,0.00048165933630169055
1,NOP53,4.6375957,0.0004902801257120139
1,CXXC5,4.5920615,0.0006058001494920323
1,CYTIP,4.5821733,0.0006303607166374981
1,ZHX2,4.55162,0.0007237480057232057
1,RSRP1,4.520297,0.0008244937394947369
1,TRIM38,4.5194087,0.0008244937394947369
1,GGA2,4.5154414,0.0008339495699448624
1,EVL,4.5025926,0.0008795912256582027
1,TAGAP,4.4822235,0.0009473079928679777
1,PRKCE,4.469967,0.0009892214062275097
1,SP110,4.4143076,0.0012724430528879744
1,SPTBN1,4.4040046,0.0013252316263896709
1,RGS2,4.401281,0.0013327880906489644
1,SLC38A1,4.369425,0.0015171159498297217
1,ZFP36,4.368655,0.0015171159498297217
1,GRK2,4.365162,0.0015312895540247398
1,DDX6,4.3561025,0.0015784351376074894
1,ARID5B,4.352727,0.001589022974796315
1,ARHGAP15,4.3382792,0.001675238839679942
1,PILRB,4.323595,0.001767971122722241
1,BACH2,4.29014,0.0020107754390164202
1,CD40,4.289548,0.0020107754390164202
1,NCOA3,4.2695937,0.0021723851115129705
1,CNTRL,4.2625475,0.0022283815448228567
1,SETBP1,4.249817,0.0022890889170993117
1,FCER2,4.2351913,0.002414708399747092
1,SLC44A2,4.219796,0.002541072148247123
1,NFKBIA,4.206355,0.002681530753236446
1,FAM107B,4.199842,0.002744162418146499
1,LRMP,4.195046,0.0027870432287745977
1,TAPT1,4.1930327,0.002796105393949337
1,CHD2,4.181427,0.002926305482913453
1,TAPBP,4.173374,0.0030148853567711358
1,PNISR,4.1507554,0.003310503321130066
1,LYN,4.1451893,0.0033733158667229868
